ID	Concept	Doculect	Value
342	male	TNT-Munken-2	ʊ̀nʊ̀mfə́ / bə̀nnʊ́mfə́
343	male	MCA-Ngun-3	nan
344	male	KBM-Ngun-4	nan
345	male	WCA-Ngun-1	ɪ̀nɪ̀hɪ̃́ / bə́nɪ́hɪ̃̄
346	male	AOM-Ngun-2	ø / ø
347	male	APB-Mumfu-1	mànʊ̂ / nʊ̂ːbə́
348	male	DNM-Mumfu-2	ø
349	male	BKB-Mashi-2	mwɪ̀ɲǒmnɪ̄ / bʊ́nôbó
350	male	KFK-Mashi-1	mwɪ̀ɲǒmnɪ̄ / bʊ́nôːbó
351	male	ABS-Missong-1	ʊ̀tʃʊ̀lə́ / bàtʃʊ̀lə́
352	male	AGA-Missong-2	nòːɲúŋhʊ̄ / bánɛ᷇báɲúŋhʊ̄
353	wife	NVB-Abar-7	nan
354	wife	ECL-Abar-8	nan
355	wife	NMA-Abar-1	tʃû / bwɪ́tʃú
356	wife	NAC-Abar-2	tʃə̂m /  bə́tʃə́m
357	wife	NEM-Ajumbu-9	nan
358	wife	NVI-Ajumbu-1	kpɔ̂ŋ / ə̀kə́kpɔ̂ŋ~àtsɔ̀ŋ
359	wife	KMN-Ajumbu-2	kpà~ɲívwò / átsɔ̂ŋ
360	wife	KDC-Ajumbu-10	nan
361	wife	ENB-Biya-1	nan
362	wife	ICN-Biya-2	nan
363	wife	NNB-Buu-3	nan
364	wife	MNJ-Buu-4	nan
365	wife	KEM-Buu-1	pyə́sə́ / tyə́sə́
366	wife	KCY-Buu-2	pyésə́ / tyésə̀nə́
367	wife	KHK-Fang-12	nan
368	wife	DPN-Fang-13	nan
369	wife	KDV-Fang-1	kpə́ŋ / bə̀kɪ́ŋ 
370	wife	KJS-Fang-2	ø / ø
371	wife	JGY-Koshin-3	nan
372	wife	TEL-Koshin-4	nan
373	wife	DPJ-Koshin-1	ø / ø
374	wife	MRY-Koshin-2	kpɪ̌ː / ø
375	wife	KCS-Kung-3	nan
376	wife	NJS-Kung-4	nan
377	wife	ZKG-Kung-1	zǿɪ́ / ə̀zǿɪ́
378	wife	BNM-Kung-2	zɪ́ʲ / ə́zɪ́ʲ
379	wife	NMN-Mundabli-3	nan
380	wife	CEN-Mundabli-2	nan
381	wife	LFN-Mundabli-1	kpé / tʃébó
382	wife	NIN-Mundabli-4	kpé / tʃébɛ́n
383	wife	NGT-Munken-3	nan
384	wife	NUN-Munken-4	nan
385	wife	NEA-Munken-1	tʃùmə̀/ bə̀tʃólə̀mə́~
386	wife	TNT-Munken-2	tʃʊ̀mə̀ / bə́tʃœ́lə̀mə́
387	wife	MCA-Ngun-3	nan
388	wife	KBM-Ngun-4	nan
389	wife	WCA-Ngun-1	ʊ̀tʃʊ̀lʊ́ / bə̀tʃʊ̀lʊ́
390	wife	AOM-Ngun-2	tʃʊ̂ / bɛ́tʃʊ̂
391	wife	APB-Mumfu-1	kpɛ̂~kpá / tʃɛ̂~kpé
392	wife	DNM-Mumfu-2	kpá~kpɛ̂ / tʃɛ̄bɛ̄n~tʃɛ̂
393	wife	BKB-Mashi-2	kpāːn / bʊ́kâː
394	wife	KFK-Mashi-1	kpāːn / bʊ́kâːbó
395	wife	ABS-Missong-1	tʃə̄ / bátʃâː
396	wife	AGA-Missong-2	tʃə́wú / bátʃâwú
397	co-wife	NVB-Abar-7	nan
398	co-wife	ECL-Abar-8	nan
399	co-wife	NMA-Abar-1	nan
400	co-wife	NAC-Abar-2	nan
401	co-wife	NEM-Ajumbu-9	nan
402	co-wife	NVI-Ajumbu-1	nan
403	co-wife	KMN-Ajumbu-2	nan
404	co-wife	KDC-Ajumbu-10	nan
405	co-wife	ENB-Biya-1	nan
406	co-wife	ICN-Biya-2	nan
407	co-wife	NNB-Buu-3	nan
408	co-wife	MNJ-Buu-4	nan
409	co-wife	KEM-Buu-1	nan
410	co-wife	KCY-Buu-2	nan
411	co-wife	KHK-Fang-12	nan
412	co-wife	DPN-Fang-13	nan
413	co-wife	KDV-Fang-1	nan
414	co-wife	KJS-Fang-2	nan
415	co-wife	JGY-Koshin-3	nan
416	co-wife	TEL-Koshin-4	nan
417	co-wife	DPJ-Koshin-1	nan
418	co-wife	MRY-Koshin-2	nan
419	co-wife	KCS-Kung-3	nan
420	co-wife	NJS-Kung-4	nan
421	co-wife	ZKG-Kung-1	nan
422	co-wife	BNM-Kung-2	nan
423	co-wife	NMN-Mundabli-3	nan
424	co-wife	CEN-Mundabli-2	nan
425	co-wife	LFN-Mundabli-1	tʃɔ̄m / tʃɔ̄myə́
426	co-wife	NIN-Mundabli-4	tʃɔ̄m / tʃɔ̄myó
427	co-wife	NGT-Munken-3	nan
428	co-wife	NUN-Munken-4	nan
429	co-wife	NEA-Munken-1	ø / ø 
430	co-wife	TNT-Munken-2	ɪ̀kwʊ̀m / kìkwʊ̀mə̀
431	co-wife	MCA-Ngun-3	nan
432	co-wife	KBM-Ngun-4	nan
433	co-wife	WCA-Ngun-1	ɪ̀kʊ́m / kə̀kʊ̀m
434	co-wife	AOM-Ngun-2	ɪ̀kwu᷇m / kə̀kwùmò
435	co-wife	APB-Mumfu-1	tʃɔ̄ːm / tʃɔ̄myə́
436	co-wife	DNM-Mumfu-2	tʃɔ́m / tʃɔ́m
437	co-wife	BKB-Mashi-2	kpǎːlə́ / bʊ̀kpǎːlə́ (your co-wife)
