ID	Concept	Doculect	Value	Tokens
4804	1148_salt	NEMAjumbu9	fə̀ⁿkʲâ / m̩̀kʲâ	f ə ¹ n kʲ a ⁵ ¹
4805	1148_salt	NVIAjumbu1	fə̀ŋkyâ / ə́mkya᷇ː	f ə ¹ ŋ k j a ⁵ ¹
4806	1148_salt	KMNAjumbu2	fə̀ŋkyâ / m̀ŋkyâ	f ə ¹ ŋ k j a ⁵ ¹
4807	1148_salt	KDCAjumbu10	fə̀ⁿkʲâː / fə̀ⁿkʲâː	f ə ¹ n kʲ aː ⁵ ¹
4808	1148_salt	ENBBiya1	fìⁿbɛ́ː~m̀bó / bə̀mbó	f i ¹ n b ɛː ⁵
4809	1148_salt	ICNBiya2	m̀bō / m̀bō	m ¹ b o ³
4810	1148_salt	NNBBuu3	m̀bə́nə́ / ø	m ¹ b ə ⁵ n ə ⁵
4811	1148_salt	MNJBuu4	mbə́nə́ / bə̀mbə́nə́	m b ə ⁵ n ə ⁵
4812	1148_salt	KEMBuu1	mbə́nə̂ / ø	m b ə ⁵ n ə ⁵ ¹
4813	1148_salt	KCYBuu2	mbə́nə́ / bə̀mbə́nə́	m b ə ⁵ n ə ⁵
4814	1148_salt	KHKFang12	ⁿbə́nə̀ / bə̀ⁿbə́nə̀	n b ə ⁵ n ə ¹
4815	1148_salt	DPNFang13	ⁿbə́nə̀ / ⁿbə́nə̀~bə̀ⁿbə́nə̀	n b ə ⁵ n ə ¹
4816	1148_salt	KDVFang1	mbə́nə̀	m b ə ⁵ n ə ¹
4817	1148_salt	KJSFang2	mbə́nə̀	m b ə ⁵ n ə ¹
4818	1148_salt	JGYKoshin3	m̀ⁿbʷɪ̃́ː / bə̀ⁿbʷɪ̃́ː	m ¹ n bʷ ɪ̃ː ⁵
4819	1148_salt	TELKoshin4	m̄ⁿbʷéː	m ³ n bʷ eː ⁵
4820	1148_salt	DPJKoshin1	ndʲə̃́ / ø	n d j ə̃ ⁵
4821	1148_salt	KCSKung3	fə̀mgbáŋ / m̀mgbǎːŋ	f ə ³ m gb a ⁵ ŋ
4822	1148_salt	NJSKung4	fə̀mgbáŋ / m̀mgbáŋ	f ə ³ m gb a ⁵ ŋ
4823	1148_salt	ZKGKung1	fə̀mgbáŋ / m̀mgbâːŋ	f ə ³ m gb a ⁵ ŋ
4824	1148_salt	BNMKung2	fə̀mgbáŋ / ḿgbáŋ	f ə ³ m gb a ⁵ ŋ
4825	1148_salt	NMNMundabli3	ŋ́káŋ / ŋ̀kāŋ mɪ́	ŋ ⁵ k a ⁵ ŋ
4826	1148_salt	CENMundabli2	ŋkáŋ / ŋ̀káŋ	ŋ k a ⁵ ŋ
4827	1148_salt	LFNMundabli1	ŋ́káŋ /ŋkāŋmō	ŋ ⁵ k a ⁵ ŋ
4828	1148_salt	NINMundabli4	ŋkáŋ / ŋkáŋmō	ŋ k a ⁵ ŋ
4829	1148_salt	NGTMunken3	m̀bɛ̀ / m̀bɛ̀sə́	m ¹ b ɛ ¹
4830	1148_salt	NUNMunken4	mbɛ̂ / mbɛ̂	m b ɛ ⁵ ¹
4831	1148_salt	NEAMunken1	mbɛ̂ / bə̀mbɛ̂	m b ɛ ⁵ ¹
4832	1148_salt	TNTMunken2	m̀bɛ̂ / bìnmbɛ̂ ~ bə̀mbɛ̂~bə̀nmbɛ̂	m ¹ b ɛ ⁵ ¹
4833	1148_salt	MCANgun3	ń̩tʃám~m̩̀bɛ́ / ḿ̩bɛ́	n ⁵ tʃ a ⁵ m
4834	1148_salt	KBMNgun4	ⁿbɛ́ / ḿ̩bɛ́	n b ɛ ⁵
4835	1148_salt	WCANgun1	m̀bɛ́ː / bɛ̄mbɛ́ː	m ¹ b ɛː ⁵
4836	1148_salt	AOMNgun2	m̀bɛ́	m ¹ b ɛ ⁵
4837	1148_salt	APBMumfu1	ŋ̀káŋ / ŋkáŋmə́	ŋ ¹ k a ⁵ ŋ
4838	1148_salt	DNMMumfu2	ŋ̀káŋ / ø	ŋ ¹ k a ⁵ ŋ
4839	1148_salt	BKBMashi2	áfə́mə̄ / bífə́mə́	a ⁵ f ə ⁵ m ə ³
4840	1148_salt	KFKMashi1	áfə́mə̄ / bífə́mə́	a ⁵ f ə ⁵ m ə ³
4841	1148_salt	ABSMissong1	fìmbə́nə́ / m̀mbə́nə́	f i ³ m b ə ⁵ n ə ⁵
4842	1148_salt	AGAMissong2	mbə́nə́ / mbə́nə́wú	m b ə ⁵ n ə ⁵
4843	433_dust	NVBAbar7	ʊ́zə́m / ɪ̀zə́mə́kì	ʊ ⁵ z ə ⁵ m
4844	433_dust	ECLAbar8	ʊ̀zə́m / kìzə́mó~ìzə́mó	ʊ ¹ z ə ⁵ m
4845	433_dust	NMAAbar1	ʊ́zə́m / kízə́m	ʊ ⁵ z ə ⁵ m
4846	433_dust	NACAbar2	ʊ̄dzə́m / kìdzə́mmó	ʊ ³ d z ə ⁵ m
4847	433_dust	NEMAjumbu9	kə́dʒʷámə̄ / bə́dʒʷámə̄	k ə ⁵ dʒʷ a ⁵ m ə ³
4848	433_dust	NVIAjumbu1	kə́dʒwámə̀ / ə̀bə́dʒwámə̀	k ə ⁵ dʒ w a ⁵ m ə ¹
4849	433_dust	KMNAjumbu2	dʒwòmə̀ / kə́dʒwâːmə̀	dʒ w o ³ m ə ¹
4850	433_dust	KDCAjumbu10	kə́dʒʷâmə̀ / bə́dʒʷámə̀	k ə ⁵ dʒʷ a ⁵ ¹ m ə ¹
4851	433_dust	ENBBiya1	ʊ́zám~ʊ́zə́m / kə̀zám~kə̀zə́m	ʊ ⁵ z a ⁵ m
4852	433_dust	ICNBiya2	ʊ̀dzə́m / ʊ̀dzə́m	ʊ ¹ d z ə ⁵ m
4853	433_dust	NNBBuu3	kə́dzə᷇ːm / bə́dzə᷇ːm	k ə ⁵ d z əː ⁵ ³ m
4854	433_dust	MNJBuu4	kə́zə́m~kə́dzə́m / bə́dzə́m	k ə ⁵ z ə ⁵ m
4855	433_dust	KEMBuu1	ø / bə́dzə̂ːm	b ə ⁵ d z əː ⁵ ¹ m
4856	433_dust	KCYBuu2	kə́dzə᷇ːm / bə́dzə᷇ːm	k ə ⁵ d z əː ⁵ ³ m
4857	433_dust	KHKFang12	dʒʉ̄mə̄ / bə́dʒʉ́mə̀	dʒ ʉ ³ m ə ³
4858	433_dust	DPNFang13	dʒúmə̄ / bə́dʒúmə̄	dʒ u ¹ m ə ³
4859	433_dust	KDVFang1	dʒúmə̄ / bə̀dʒùmə̀	dʒ u ¹ m ə ³
4860	433_dust	KJSFang2	dʒúmə̄ / bə́dʒúmə̄	dʒ u ¹ m ə ³
4861	433_dust	JGYKoshin3	bʷə̂tə́ / tə̀bʷə̂	bʷ ə ⁵ ¹ t ə ⁵
4862	433_dust	TELKoshin4	bʷə̂ / tə̀bʷə̂	bʷ ə ⁵ ¹
4863	433_dust	KCSKung3	kə̀bə̂l / ʊ̀bə̂l	k ə ¹ b ə ⁵ ¹ l
4864	433_dust	NJSKung4	kə́bə̂l / ʊ́bə̂l	k ə ⁵ b ə ⁵ ¹ l
4865	433_dust	ZKGKung1	ɪ́bbɪ̌ʲ / sə́bbɪ́ʲ	ɪ ⁵ b b ɪ ¹ ⁵ j
4866	433_dust	BNMKung2	ɪ́bbɪ᷇ːʲ / sə́bbɪ᷇ːʲ	ɪ ⁵ b b ɪː ⁵ ³ j
4867	433_dust	NMNMundabli3	bʷə́l / bʷə́l	bʷ ə ⁵ l
4868	433_dust	CENMundabli2	bʷə᷇ːl / bʷə̂ːl bó	bʷ əː ⁵ ³ l
4869	433_dust	LFNMundabli1	bwə́l ~ bʊ́l / bwə́lbó ~bʊ́l	b w ə ⁵ l
4870	433_dust	NINMundabli4	bwə́l / bwə́lbó	b w ə ⁵ l
4871	433_dust	NGTMunken3	ʊ̀zə́m ~ ʊ̀dzə́m / kídzə́mə́	ʊ ¹ z ə ⁵ m
4872	433_dust	NUNMunken4	ʊ́zə́m / ʊ́zə́m	ʊ ⁵ z ə ⁵ m
4873	433_dust	NEAMunken1	ádzə́mə́~ʊ́dzə́mə́ / ø	a ⁵ d z ə ⁵ m ə ⁵
4874	433_dust	TNTMunken2	ʊ́zə́m / ø ~ kízə́mə́	ʊ ⁵ z ə ⁵ m
4875	433_dust	MCANgun3	ʊ̀zám / bìʊ̀zám~ázám	ʊ ¹ z a ⁵ m
4876	433_dust	KBMNgun4	ʊ̀zə́m / ɪ̀zə́m~kə̀zə́mə́	ʊ ¹ z ə ⁵ m
4877	433_dust	WCANgun1	ʊ́zə́m / kə̀zə́mə́	ʊ ⁵ z ə ⁵ m
4878	433_dust	AOMNgun2	ʊ́zám / ø	ʊ ⁵ z a ⁵ m
4879	433_dust	APBMumfu1	bwə́l / bwə̄lbə́	b w ə ⁵ l
4880	433_dust	DNMMumfu2	bʊ́l / bʊ̄lbə́	b ʊ ⁵ l
4881	433_dust	BKBMashi2	ádʒə́klə́ / bídʒə́klə́	a ⁵ dʒ ə ⁵ k l ə ⁵
4882	433_dust	KFKMashi1	ádʒə́klə́ / bídʒə́klə́	a ⁵ dʒ ə ⁵ k l ə ⁵
4883	433_dust	ABSMissong1	ʊ́zə́mə́ / ɪ́zə́mə́	ʊ ⁵ z ə ⁵ m ə ⁵
4884	433_dust	AGAMissong2	ʊ́zə́mə́ / ʊ́zə́mə́wū	ʊ ⁵ z ə ⁵ m ə ⁵
4885	620_hailstone	NVBAbar7	ɪ́bʷɪ̂m / ámbʷɪ̂mmʷɪ́	ɪ ⁵ bʷ ɪ ⁵ ¹ m
4886	620_hailstone	ECLAbar8	ɪ̀bɥɪ̀m /mʊ̀mbɥɪ̀m	ɪ ¹ b ɥ ɪ ³ m
4887	620_hailstone	NMAAbar1	mwɪ̀mbwɪ̀m / mwɪ̀mbwɪ̀mmò	m w ɪ ³ m b w ɪ ³ m
4888	620_hailstone	NACAbar2	ɪ̀bwɪ̀m / mə̀mbwɪ̀m	ɪ ¹ b w ɪ ³ m
4889	620_hailstone	NEMAjumbu9	bʷóə́ / ábʷóə́	bʷ o ⁵ ə ⁵
4890	620_hailstone	NVIAjumbu1	ábwə́~bwó / kə́bwə́lə́~ábwó	a ⁵ b w ə ⁵
4891	620_hailstone	KMNAjumbu2	bwó / ábwó~ bwə́ / àbwə́	b w o ⁵
4892	620_hailstone	KDCAjumbu10	bʷə́ / ábʷə́	bʷ ə ⁵
4893	620_hailstone	ENBBiya1	ɪ́bʷɪ̂ / ábʷɪ́~kə́bʷɪ̂~ɪ̀bʷɪ́	ɪ ⁵ bʷ ɪ ⁵ ¹
4894	620_hailstone	ICNBiya2	ɪ́bʷɪ́ / ábʷɪ́	ɪ ⁵ bʷ ɪ ⁵
4895	620_hailstone	NNBBuu3	bʊ̀ːsə́ / kə́bʊ̂ːsə́nə́~kə̀bʊ̀ːsə́nə̄	b ʊː ¹ s ə ⁵
4896	620_hailstone	MNJBuu4	bʊ́ / kə́bʊ́tə́	b ʊ ⁵
4897	620_hailstone	KEMBuu1	bʊ́ / kə́bʊ́ːtə́	b ʊ ⁵
4898	620_hailstone	KCYBuu2	bʊ́ / ə́bʊ́	b ʊ ⁵
4899	620_hailstone	KHKFang12	gbú / tə̀gbǔː	gb u ¹
4900	620_hailstone	DPNFang13	gbú / tə̀gbúkə̄~tə̀gbǔː	gb u ¹
4901	620_hailstone	KDVFang1	bú / tə́bú	b u ¹
4902	620_hailstone	JGYKoshin3	bʊ́bə́ / tə́bʊ́bə́	b ʊ ⁵ b ə ⁵
4903	620_hailstone	TELKoshin4	bóbə́ / tə́bóbə́	b o ⁵ b ə ⁵
4904	620_hailstone	MRYKoshin2	bʊ́bʊ́ /	b ʊ ⁵ b ʊ ⁵
4905	620_hailstone	KCSKung3	fə̀téʲtéʲ / m̀téʲtéʲ	f ə ¹ t e ⁵ j t e ⁵ j
4906	620_hailstone	NJSKung4	ɪ́téʲtéʲ ~ téʲtɪ̌ʲ~fə̀téʲtéʲ / ḿtéʲtéʲ	ɪ ⁵ t e ⁵ j t e ⁵ j
4907	620_hailstone	ZKGKung1	fə́tɪ́ʲtɪ᷇ʲː / ǹtɪ́ʲtɪ᷇ʲː ~ m̀tɪ́ʲtɪ᷇ʲː	f ə ⁵ t ɪ ⁵ j t ɪː ⁵ ³ j
4908	620_hailstone	BNMKung2	fə́téɪ́téɪ́ / mtéɪ́téɪ́	f ə ⁵ t e ⁵ ɪ ⁵ t e ⁵ ɪ ⁵
4909	620_hailstone	NMNMundabli3	bɑ́bɑ́ / bɑ́bɑ́	b ɑ ⁵ b ɑ ⁵
4910	620_hailstone	CENMundabli2	bóɦbóɦ  / kɪ̀bóɦbóɦ	b o ⁵ ɦ b o ⁵ ɦ
4911	620_hailstone	LFNMundabli1	bɔ̄bɔ̄ / bɔ̄bɔ̄kɔ́	b ɔ ³ b ɔ ³
4912	620_hailstone	NINMundabli4	bə́bə́ / bə̀bə̀kó	b ə ⁵ b ə ⁵
4913	620_hailstone	NGTMunken3	ɪ̀bʊ̀bʷɪ̀ / àbʊ̀bʷɪ̀	ɪ ¹ b ʊ ¹ bʷ ɪ ¹
4914	620_hailstone	NUNMunken4	ágbʊ́ ~ ɪ́bʷê / ábʷê	a ⁵ gb ʊ ⁵
4915	620_hailstone	NEAMunken1	àbwélə̀~ábwê / bíbwélə̀~bíbwê	a ¹ b w e ⁵ l ə ¹
4916	620_hailstone	TNTMunken2	àbwɪ̀ ~ àbʊ̀bwɪ̀ / ìbʊ̀bwɪ̀/àbʊ̀bwɪ̀	a ¹ b w ɪ ¹
4917	620_hailstone	MCANgun3	ɪ̀ʃáŋ/bìʃáŋ~ɪ̀bʷɪ̀/àbʷɪ́	ɪ ¹ ʃ a ⁵ ŋ
4918	620_hailstone	KBMNgun4	ʊ́bʷɪ̂~ɪ̀bʷɪ̂ / ábʷɪ̂	ʊ ⁵ bʷ ɪ ⁵ ¹
4919	620_hailstone	WCANgun1	ìbwɪ̀ / àbwɪ̀	i ¹ b w ɪ ¹
4920	620_hailstone	AOMNgun2	ɪ̀bwɪ̀ / kə̀bwɪ̀	ɪ ¹ b w ɪ ¹
4921	620_hailstone	APBMumfu1	bɔ̄ː / bɔːbə́	b ɔː ³
4922	620_hailstone	BKBMashi2	bìbwǎm / bíbwǎm	b i ¹ b w a ¹ ⁵ m
4923	620_hailstone	KFKMashi1	bə̂b~bə̂bwɪ́dzâŋ ~ béb /  bə́bnʊ́dzâŋ ~ béb	b ə ⁵ ¹ b
4924	620_hailstone	ABSMissong1	ìbwùː / àbwùː	i ¹ b w uː ¹
4925	620_hailstone	AGAMissong2	ábwʊ̂ː / àbwʊ́ːwú	a ⁵ b w ʊː ⁵ ¹
4926	1238_smoke	NVBAbar7	ǹɲám / mʊ̀nɲám~ánɲám	n ¹ ɲ a ⁵ m
4927	1238_smoke	ECLAbar8	ʃìnjám / mʊ̀njám	ʃ i ¹ n j a ⁵ m
4928	1238_smoke	NMAAbar1	ìmʊ́ / kìmʊ́	i ³ m ʊ ⁵
4929	1238_smoke	NACAbar2	m̀ɲám~mə̀nɲám / mə̀nɲámǹdíló	m ¹ ɲ a ⁵ m
4930	1238_smoke	NEMAjumbu9	fə̀ɲə́m / m̩̀ɲə́m	f ə ¹ ɲ ə ⁵ m
4931	1238_smoke	NVIAjumbu1	fə̀ɲə́m / ə́mɲə́m	f ə ¹ ɲ ə ⁵ m
4932	1238_smoke	KMNAjumbu2	fə̀ɲə́m / m̀ɲə́m	f ə ¹ ɲ ə ⁵ m
4933	1238_smoke	KDCAjumbu10	fə̀ɲə́m / m̩̀ɲə́m	f ə ¹ ɲ ə ⁵ m
4934	1238_smoke	ENBBiya1	fíɲʲám / ń̩ɲə́m~ń̩ɲám	f i ⁵ ɲʲ a ⁵ m
4935	1238_smoke	ICNBiya2	mʊ̀ɲə́m / mʊ̀ɲə́m	m ʊ ¹ ɲ ə ⁵ m
4936	1238_smoke	NNBBuu3	ǹɲə́m / mə̀nɲə́m	n ¹ ɲ ə ⁵ m
4937	1238_smoke	MNJBuu4	ɲə́m / kə̀ɲə́mtə́	ɲ ə ⁵ m
4938	1238_smoke	KEMBuu1	ɲə́m / kə̀ɲə́mtə́	ɲ ə ⁵ m
4939	1238_smoke	KCYBuu2	ɲə́m / kə̀ɲə́mtə́	ɲ ə ⁵ m
4940	1238_smoke	KHKFang12	lʲə̂ / bə̀lʲə̂	l j ə ⁵ ¹
4941	1238_smoke	DPNFang13	lʲə᷇ː / tə̀lʲə᷇~tə̀lʲə᷇kə̄	l j əː ⁵ ³
4942	1238_smoke	KDVFang1	lyə᷇ / bə́lə́kə̄	l j ə ⁵ ³
4943	1238_smoke	KJSFang2	lyə᷇ / tə́lyə᷇ (13)~ bə̀lyə᷇	l j ə ⁵ ³
4944	1238_smoke	JGYKoshin3	ǹɲə́m / ø	n ¹ ɲ ə ⁵ m
4945	1238_smoke	TELKoshin4	ɲə́m / ø	ɲ ə ⁵ m
4946	1238_smoke	DPJKoshin1	ʃâŋfî / ø	ʃ a ⁵ ¹ ŋ f i ⁵ ¹
4947	1238_smoke	KCSKung3	kə̀ɲɛ̂ʔ / ʊ̀ɲɛ́ʔ	k ə ¹ ɲ ɛ ⁵ ¹ ʔ
4948	1238_smoke	NJSKung4	kə̀ɲéʔ / ʊ̀ɲéʔ	k ə ¹ ɲ e ⁵ ʔ
4949	1238_smoke	ZKGKung1	kə̀ɲə́ʔ / ùɲə́ʔ	k ə ¹ ɲ ə ⁵ ʔ
4950	1238_smoke	BNMKung2	kə̀ɲə́ʔ / ùɲə́ʔ	k ə ¹ ɲ ə ⁵ ʔ
4951	1238_smoke	NMNMundabli3	ɲə́m /ɲə́m	ɲ ə ⁵ m
4952	1238_smoke	CENMundabli2	ɲə̄m /ɲə́ːm	ɲ ə ³ m
4953	1238_smoke	LFNMundabli1	ɲə́m / ɲə́mmó	ɲ ə ⁵ m
4954	1238_smoke	NINMundabli4	ɲɪ́m / ɲɪ́mmó	ɲ ɪ ⁵ m
4955	1238_smoke	NGTMunken3	ʃíɲə́m / mʊ̀nɲə́mə́	ʃ i ⁵ ɲ ə ⁵ m
4956	1238_smoke	NUNMunken4	ʊ́zə́m / kìzə́m	ʊ ⁵ z ə ⁵ m
4957	1238_smoke	NEAMunken1	ø / múɲə́m (ʊ́mə̂n)	m u ¹ ɲ ə ⁵ m
4958	1238_smoke	TNTMunken2	ʃìnɲə́m / mùnɲə́m	ʃ i ¹ n ɲ ə ⁵ m
4959	1238_smoke	MCANgun3	nɲʲám / bìnɲám	n ɲʲ a ⁵ m
4960	1238_smoke	KBMNgun4	m̩̀ɲə̌m / m̩̀ɲə́m	m ¹ ɲ ə ¹ ⁵ m
4961	1238_smoke	WCANgun1	fìɲǎm / m̀ɲǎm	f i ¹ ɲ a ¹ ⁵ m
4962	1238_smoke	AOMNgun2	n̄ɲám / mwɨ̀nɲám	n ³ ɲ a ⁵ m
4963	1238_smoke	APBMumfu1	ɲə́m / ɲə́mmə́	ɲ ə ⁵ m
4964	1238_smoke	DNMMumfu2	ɲə́m / ɲə́mmə́~ɲə́m	ɲ ə ⁵ m
4965	1238_smoke	BKBMashi2	mʊ́ɲə̂ŋ / ø	m ʊ ⁵ ɲ ə ⁵ ¹ ŋ
4966	1238_smoke	KFKMashi1	mʊ́nɲə̂ŋ / ø	m ʊ ⁵ n ɲ ə ⁵ ¹ ŋ
4967	1238_smoke	ABSMissong1	fìɲám / àɲám	f i ¹ ɲ a ⁵ m
4968	1238_smoke	AGAMissong2	áɲám / áɲámmū	a ⁵ ɲ a ⁵ m
4969	1325_sun	NVBAbar7	ʊ̀wàhà / ɪ̀wàhàkì	ʊ ¹ w a ¹ h a ¹
4970	1325_sun	ECLAbar8	ʊ̀wàhà / kìwàhà	ʊ ¹ w a ¹ h a ¹
4971	1325_sun	NMAAbar1	ʊ́wáhá	ʊ ⁵ w a ⁵ h a ⁵
4972	1325_sun	NACAbar2	ʊ́wáhá / bə̀wàhà	ʊ ⁵ w a ⁵ h a ⁵
4973	1325_sun	NEMAjumbu9	ŋʷásə́ / kə́ŋʷásə́	ŋʷ a ⁵ s ə ⁵
4974	1325_sun	NVIAjumbu1	ŋgwáːsə́ / ə̀ŋwáːsə́~ə̀kə̄ŋwàsə̀	ŋ g w aː ⁵ s ə ⁵
4975	1325_sun	KMNAjumbu2	ŋwásə́ / kə́ŋwásə́	ŋ w a ⁵ s ə ⁵
4976	1325_sun	KDCAjumbu10	ŋʷásə̄ / ŋʷásə̄	ŋʷ a ⁵ s ə ³
4977	1325_sun	ENBBiya1	ʊ̀wàhà / kə̀wàhà	ʊ ¹ w a ¹ h a ¹
4978	1325_sun	ICNBiya2	ɪ̀jí / ɪ̀jí	ɪ ¹ j i ⁵
4979	1325_sun	NNBBuu3	ɥísə́~ɥɪ́sə́ / kə́yísə́nə́	ɥ i ⁵ s ə ⁵
4980	1325_sun	MNJBuu4	wɪ́ːsə́ / kə́wɪ́sə́nə́	w ɪː ⁵ s ə ⁵
4981	1325_sun	KEMBuu1	wɪ́sə́ / kə́wɪ́sə́nə́	w ɪ ⁵ s ə ⁵
4982	1325_sun	KCYBuu2	wɪ́ːsə́ / kə́wɪ́ːsə́nə́	w ɪː ⁵ s ə ⁵
4983	1325_sun	KHKFang12	tˢù~tsù / tˢú~tsú	tˢ u ¹
4984	1325_sun	DPNFang13	tsù~tsùː / tsù~tsú	ts u ¹
4985	1325_sun	KDVFang1	tsʊ̀	ts ʊ ¹
4986	1325_sun	KJSFang2	tsʊ̀	ts ʊ ¹
4987	1325_sun	JGYKoshin3	wə́ / tə̀wə́	w ə ⁵
4988	1325_sun	TELKoshin4	wə́ / ø ~ tə̀wúə́	w ə ⁵
4989	1325_sun	DPJKoshin1	mfé / ø	m f e ⁵
4990	1325_sun	KCSKung3	tsèʲ~ízéʲ / sə̀tsèʲ~sə́zéʲ	ts e ¹ j
4991	1325_sun	NJSKung4	zéɪ́ / ə̌zéɪ́	z e ⁵ ɪ ⁵
4992	1325_sun	ZKGKung1	kɛ́ɪ́tsə̄ / kɛ́ɪ́sə́tsə̀sə́	k ɛ ⁵ ɪ ⁵ ts ə ³
4993	1325_sun	BNMKung2	kàɪ́tsə̄ /sə̀kàɪ́tsə̄	k a ¹ ɪ ⁵ ts ə ³
4994	1325_sun	NMNMundabli3	wē ~ wó / wē ~ wó	w e ³
4995	1325_sun	CENMundabli2	wē / wē	w e ³
4996	1325_sun	LFNMundabli1	wé / wē	w e ⁵
4997	1325_sun	NINMundabli4	wé / wéːyó	w e ⁵
4998	1325_sun	NGTMunken3	ʊ̀wàhà / kìwàhà	ʊ ¹ w a ¹ h a ¹
4999	1325_sun	NUNMunken4	ʊ̀wàhà / ʊ̀wàhà	ʊ ¹ w a ¹ h a ¹
5000	1325_sun	NEAMunken1	ʊ́wáhá / ø	ʊ ⁵ w a ⁵ h a ⁵
5001	1325_sun	TNTMunken2	ʊ̀wàsə̀ / kìwàsə̀	ʊ ¹ w a ¹ s ə ¹
5002	1325_sun	MCANgun3	ʊ̀wàhà / bìwàhà~àwàhà	ʊ ¹ w a ¹ h a ¹
5003	1325_sun	KBMNgun4	ʊ̀wàhà / ʊ̀wàhà	ʊ ¹ w a ¹ h a ¹
5004	1325_sun	WCANgun1	ʊ̀wàhà / kə̀wàhà	ʊ ¹ w a ¹ h a ¹
5005	1325_sun	AOMNgun2	ʊ̀wàhá / ø	ʊ ¹ w a ¹ h a ⁵
5006	1325_sun	APBMumfu1	wɛ / wɛ̄wə́	w ɛ ³
5007	1325_sun	DNMMumfu2	wɛ́~wɛ̄ / wɛ̄	w ɛ ⁵
5008	1325_sun	BKBMashi2	dzím / ø	d z i ⁵ m
5009	1325_sun	KFKMashi1	dzɪ̄m / ø	d z ɪ ³ m
5010	1325_sun	ABSMissong1	ʊ̀wàhà / ìwáhà	ʊ ¹ w a ¹ h a ¹
5011	1325_sun	AGAMissong2	ʊ́wáhā / ʊ́wáháwʊ̄	ʊ ⁵ w a ⁵ h a ³
5012	905_moon	NVBAbar7	ʊ̀wèː / ɪ̀wèːkì	ʊ ¹ w eː ¹
5013	905_moon	ECLAbar8	ʊ́wêː / ɪ́wêː	ʊ ⁵ w eː ⁵ ¹
5014	905_moon	NMAAbar1	ɪ́yí / kīyí	ɪ ⁵ j i ⁵
5015	905_moon	NACAbar2	ʊ̀wè / kìwè	ʊ ¹ w e ¹
5016	905_moon	NEMAjumbu9	ɥʊ́ / kə̀ɥʊ́lə́	ɥ ʊ ⁵
5017	905_moon	NVIAjumbu1	yʊ́ / kə́yúlə́~	j ʊ ⁵
5018	905_moon	KMNAjumbu2	yúə́~yʊ́~yʊ́ó / kə́yúlə́	j u ¹ ə ⁵
5019	905_moon	KDCAjumbu10	ɥú / kə́ɥúlə́	ɥ u ¹
5020	905_moon	ENBBiya1	ʊ̀wùò~ʊ̀ŋmʷɪ̀ / kə̀wùò~kə̀ŋmʷɪ̀	ʊ ¹ w u ¹ o ¹
5021	905_moon	ICNBiya2	ʊ́wʊ́ə́~ʊ̀wūō / ʊ́wʊ́ə́	ʊ ⁵ w ʊ ⁵ ə ⁵
5022	905_moon	NNBBuu3	yí / kə́yi᷇ːtə́ ~ kə́yíːtə́	j i ⁵
5023	905_moon	MNJBuu4	yí / kə̀yíːtə́	j i ⁵
5024	905_moon	KEMBuu1	yí / kə́yíːtə́	j i ⁵
5025	905_moon	KCYBuu2	yí / kə́yíːtə́	j i ⁵
5026	905_moon	KHKFang12	ɥʲə́ / tə̀ɥʲə́	ɥ j ə ⁵
5027	905_moon	DPNFang13	ɥʲə́ / ɥʲə́~tə́ɥʲə́kə̀	ɥ j ə ⁵
5028	905_moon	KDVFang1	vyə́	v j ə ⁵
5029	905_moon	KJSFang2	vyə́	v j ə ⁵
5030	905_moon	JGYKoshin3	wùfúə́ / tə̀wùfúə́	w u ¹ f u ¹ ə ⁵
5031	905_moon	TELKoshin4	wə̀fúə́ / tə̀wə̀fúə́	w ə ¹ f u ¹ ə ⁵
5032	905_moon	KCSKung3	ndzɔ̀ŋə̂ / sə̀ndzɔ̀ŋə᷇ː	n d z ɔ ¹ ŋ ə ⁵ ¹
5033	905_moon	NJSKung4	ndzɔ̀ŋə᷇ / sə̀ndzɔ̀ŋə᷇	n d z ɔ ¹ ŋ ə ⁵ ³
5034	905_moon	ZKGKung1	tsɪ̀ / sə́tsɪ̀	ts ɪ ¹
5035	905_moon	BNMKung2	tsə̀ɪ̀ / sə́tsə̀ɪ	ts ə ¹ ɪ ¹
5036	905_moon	NMNMundabli3	yī / yī	j i ³
5037	905_moon	CENMundabli2	yí / yìː wó	j i ⁵
5038	905_moon	LFNMundabli1	yí / yíːkɔ́	j i ⁵
5039	905_moon	NINMundabli4	yí / yíkə́	j i ⁵
5040	905_moon	NGTMunken3	ʊ̀wɛ̀ / kìwɛ̀lə̀	ʊ ¹ w ɛ ¹
5041	905_moon	NUNMunken4	ʊ̀wɛ̀ / ɪ̀wɛ̀	ʊ ¹ w ɛ ¹
5042	905_moon	NEAMunken1	ʊ́wɛ̂ / bʊ̀wɛ̂	ʊ ⁵ w ɛ ⁵ ¹
5043	905_moon	TNTMunken2	ʊ̀wɛ̀ / kìwɛ̀ːrə̀ ~ kìwɛ̀ːlə̀	ʊ ¹ w ɛ ¹
5044	905_moon	MCANgun3	ʊ̀ŋmɪ̀ / bìʊ̀ŋmɪ̀~àŋmɪ̀	ʊ ¹ ŋm ɪ ¹
5045	905_moon	KBMNgun4	ʊ̀ŋmɪ̀ / ɪ̀ŋmɪ̀	ʊ ¹ ŋm ɪ ¹
5046	905_moon	WCANgun1	ʊ́mwɪ̂ / kə̀mwɪ̀	ʊ ⁵ m w ɪ ⁵ ¹
