	Doculect1	Doculect2	cosDistance
44279	b86dzing	d23kibirakumu1919	0.761006951
1311	a141lefo	a841badwe	0.761000091
22559	aghemgrassfields	b63ndumu	0.760997149
14888	a62bmmala	je31lumasaaba	0.760993001
19133	a832bekol	m54lamba	0.760978324
43579	b864ngong	m62soli	0.760977921
45743	c101baboleep	c401babati1919	0.760976232
70384	e701elwana	f32nyaturuwil	0.760975246
60596	d305nyangali	g42aamu	0.760973887
24009	b11ddyumba	b601lempini	0.760972432
40809	b81tiene	mbulajarawan	0.760971967
12947	a61ngorolunda	je402ikizu	0.760969307
3821	a15cmkaa	b11cgalwa	0.760966406
23533	b11borungu	k33kwangali	0.760955659
16715	a74abulu	f21ntuzu	0.760953850
33055	b41shira	s44ndebele	0.760953573
17705	a75afangminvoul	b32kande	0.760945922
13785	a622nugunu	n11manda	0.760945021
15586	a63mangisa	g32kwere	0.760935620
12072	a61ngoroasom	f32nyaturucha	0.760935556
26423	b204ndambomomassoukou	l51salampasu	0.760933947
88818	m61lenje	moghamograssfields	0.760933328
11710	a601tuki	g61sangu	0.760931539
25439	b203samaye	b44lumbu	0.760931480
42213	b85yanzi	f25bungu	0.760929846
46631	c105mbenga	c44bwa	0.760928060
27946	b22bngom	b864ngong	0.760927064
60583	d305nyangali	g24bondei	0.760923480
2117	a15ambuu	a41barombikang	0.760919134
41981	b85emput	je14rukiga	0.760910793
54980	c54turumba1919	d304homa1919	0.760907418
64189	e51kikuyu	l52lunda	0.760889954
43494	b864ngong	h16kimbatangidinga	0.760885568
86122	je44zanaki	l32kanyok	0.760883966
17490	a75afangmedouneu	g22asu	0.760881268
21986	a91kwakum	g412mwiini	0.760873539
12997	a61ngorolunda	m54lamba	0.760871620
58502	d201liko	m25safwa	0.760869677
11753	a601tuki	je15luganda	0.760867531
28683	b23mbangwe	c44bwa	0.760866420
17875	a75afangminvoul	g32kwere	0.760865619
9765	a462yambeta	je12rutooro	0.760863853
39182	b71aletekeleconi	je404shasi	0.760859448
31960	b31tsogo	je43kuriatari	0.760859362
22193	a93kako	b63ndumu	0.760850785
7668	a41barombikang	e65gweno	0.760842294
19420	a83mekaa	h16flaadi	0.760837920
7845	a41barombikang	p22mwera	0.760827080
52634	c401babati1919	f24kimbu	0.760826306
8495	a43abasaa	g12kagulu	0.760825449
30308	b25kota	okugrassfields	0.760820834
14735	a62bmmala	d20bvamba1919	0.760812919
42885	b862lwel	h16kimbatangidinga	0.760808607
61226	d308ebodo	s311shekgalagari	0.760805708
8592	a43abasaa	k15mbunda	0.760803733
54400	c44bwa	n31chewa	0.760802470
45178	bwazzajarawan	d25lega	0.760801050
4437	a15manenguba	g41bajuni	0.760800633
54495	c52soko	e623dkeni	0.760799592
15111	a62clibie	c71tetela	0.760799044
12924	a61ngorolunda	jd64shubi	0.760798685
9565	a462yambeta	b85dnsongo	0.760798393
9114	a45nyokon	b11fenenga	0.760795403
61338	d311bila	h16cizobe	0.760794806
55706	c61ekonda	m64tonga	0.760789911
18025	a75afangminvoul	p23simakonde	0.760779423
32934	b41shira	h16kimbatangidinga	0.760775270
40325	b78wuumu	e56daiso	0.760770658
21096	a86cmpiemo	b78wuumu	0.760766588
33034	b41shira	p12rufiji	0.760764449
9499	a462yambeta	a832bekol	0.760762839
63326	d43nyanga	r21kwanyama	0.760758747
85533	je403suba	m28lambya	0.760758560
3614	a15celungcentralmanenguba	g43kae	0.760753651
58771	d20bvamba1919	njengrassfields	0.760749414
25831	b204ndambomoli	bwazzajarawan	0.760737820
25225	b202sigu	f21ntuzu	0.760734890
21237	a86cmpiemo	g23sambaa	0.760730862
48542	c24koyo	je402ikizu	0.760715711
13324	a621nubaca	je16lusoga	0.760715457
62957	d33nyali	g44dmaore	0.760714768
23604	b11borungu	s42zulu	0.760703717
6337	a32cbatanga	b85dnsongo	0.760693937
54286	c44bwa	h111hangala	0.760671728
61944	d32bira	tivtivoid	0.760668094
42710	b862lwel	bamungrassfields	0.760667075
8443	a43abasaa	d55buyu	0.760658573
42873	b862lwel	h16bkindibu2013	0.760658553
40520	b78wuumu	r21kwanyama	0.760652493
42715	b862lwel	c101babolema	0.760650667
60318	d304homa1919	e701elwana	0.760648222
11664	a601tuki	e701elwana	0.760646760
56014	c71tetela	d201liko	0.760645964
50378	c322zamba	d313mbuttu1919	0.760644268
60429	d304homa1919	je43kuriatari	0.760642197
177	a11londo	d24songola	0.760639181
60428	d304homa1919	je43kuriamago	0.760637311
13637	a622nugunu	f31nyiramba	0.760636755
52220	c36gmosange	m15mambwe	0.760634099
67480	e55kambakitu	m62soli	0.760632199
77834	g44bndzwani	l53runda	0.760630326
52725	c401babati1919	je34samialugwe	0.760629380
55583	c61ekonda	g401mwani	0.760628967
78706	g63bena	je403suba	0.760619093
17943	a75afangminvoul	je24kerebe	0.760590472
35478	b51duma	d305nyangali	0.760581396
31590	b305vove	jd64shubi	0.760580864
64411	e52embu	l35sanga	0.760577357
51338	c34sakata	je11runyoro	0.760574887
63008	d33nyali	je23zinza	0.760574299
24457	b11fenenga	d311bila	0.760571932
15192	a62clibie	g11gogo	0.760567568
42466	b861ngul	d311bila	0.760560262
19566	a841badwe	b203samaye	0.760557839
31283	b304pinzi	k14lwena	0.760553962
42842	b862lwel	g33zaramo	0.760547293
18236	a803shiwa	f23sumbwa	0.760545062
19079	a832bekol	je31lumasaaba	0.760541261
7787	a41barombikang	k31luyana	0.760539897
15519	a63mangisa	d32bira	0.760535527
55833	c61mongo	g24bondei	0.760531411
22052	a91kwakum	je32luyia	0.760530092
4283	a15manenguba	b78wuumu	0.760529530
25928	b204ndambomoli	e623akiseri	0.760528949
9573	a462yambeta	b86dinga	0.760527076
17143	a75afangbitam	h12civilicongo	0.760522330
23969	b11cgalwa	s51tshwa	0.760509160
64185	e51kikuyu	l34hemba	0.760502131
21766	a87bomwali	r22ndonga	0.760499998
55935	c61mongo	l221lwalwa	0.760499848
42839	b862lwel	g31zigua	0.760498108
33258	b42sangumb	h16bkindibu2013	0.760497090
4355	a15manenguba	d304homa1919	0.760487778
5714	a27malimba	jd62rundi	0.760481212
44654	bamungrassfields	g31zigua	0.760474956
71140	e73digo	s31tswana	0.760473874
64066	e51kikuyu	f25bungu	0.760473536
44630	bamungrassfields	e71aupperpokomo	0.760467160
55506	c61ekonda	d308ebodo	0.760466123
87875	l53runda	n31chewa	0.760464103
9513	a462yambeta	b11ddyumba	0.760463854
17919	a75afangminvoul	h16kimbatangidinga	0.760459825
53314	c412libobi	m31nyakyusa	0.760458980
79292	h111hangala	je43kuria	0.760457069
4468	a15manenguba	h16gkimpangu2012	0.760446053
14494	a62anukalonge	je22haya	0.760408485
61398	d311bila	kulungjarawan	0.760405823
55854	c61mongo	g52ndamba	0.760405597
30507	b301viya	g24bondei	0.760398120
55621	c61ekonda	h16kimbeko	0.760394885
88735	m52lala	moghamograssfields	0.760394572
27757	b22bkoya	h12civilicongo	0.760391603
40727	b81tiene	h32suku	0.760387138
65026	e531mwimbi	h42hunganna	0.760386232
4403	a15manenguba	e72agiryama	0.760382897
27544	b22akele	s51tshwa	0.760378720
59576	d24songola	e56daiso	0.760377961
64127	e51kikuyu	h21akimbundu	0.760377437
19996	a84njem	b86dzing	0.760376767
3434	a15celungcentralmanenguba	b42sangumb	0.760369564
25141	b202sigu	c37ebudza	0.760367218
8138	a42abo	h16dciwoyodrc2012	0.760366498
60136	d28holoholo	h16cilinji	0.760364471
47759	c15bongili	s11shona	0.760363799
61340	d311bila	h16cyombe	0.760357544
27312	b22akele	d32birabunia	0.760352986
3815	a15cmkaa	a87bomwali	0.760352008
51910	c36gmonyongo	je404shasi	0.760349772
23424	b11borungu	f24kimbu	0.760349535
1863	a151nkongho	d305nyangali	0.760335267
85450	je402ikizu	m64tonga	0.760335155
19692	a841badwe	d334mbo	0.760329911
8732	a44tunen	b304pinzi	0.760328500
64574	e52mbeere	h16kimbatangidinga	0.760328138
777	a121mbonge	l32kanyok	0.760323914
41862	b85emput	e46sonjo	0.760320761
10788	a53bafiarikpa	c302bolondo	0.760320503
50775	c323mpama	h41mbala	0.760301746
31615	b305vove	je404shasi	0.760295607
28952	b24wumbvu	b25kota	0.760294336
60666	d305nyangali	je41maragoli	0.760293675
9057	a44tunen	p31emakhua	0.760289450
32949	b41shira	je12rutooro	0.760287953
17512	a75afangmedouneu	g44dmaore	0.760287408
46243	c101babolema	l32kanyok	0.760284941
26470	b204ndambomomassoukou	r11umbundu	0.760284379
17407	a75afangmedouneu	c76ombo	0.760270780
14601	a62bmmala	a72aewondo	0.760268269
62928	d33nyali	f32nyaturucha	0.760265560
33942	b43punu	h31yaka	0.760262247
88692	m42bemba	moghamograssfields	0.760260790
67447	e55kambakitu	l11pende	0.760258562
25110	b202sigu	b864ngong	0.760256197
40723	b81tiene	h16kimbeko	0.760253905
56435	c76ombo	je43kuria	0.760251351
46854	c105mbenga	m52lala	0.760246759
41995	b85emput	je34samialugwe	0.760239953
33077	b42sangumb	b71aletekeleconi	0.760237980
4464	a15manenguba	h16ckiyombedrc1982	0.760233744
40678	b81tiene	g32kwere	0.760232621
48423	c24koyo	e55kambakitu	0.760229708
57492	d11mbole	m21wanda	0.760213202
19623	a841badwe	b86dzing	0.760210323
19108	a832bekol	l32kanyok	0.760208647
9673	a462yambeta	e622cvunjo	0.760205991
53724	c42ebwela	g23sambaa	0.760201765
19547	a83mekaa	s51tshwa	0.760198574
57393	d11mbole	g52ndamba	0.760196324
31217	b304pinzi	g64pangwa	0.760196226
48908	c25abunji	r31herero	0.760193437
65004	e531mwimbi	h13kikunyi1989	0.760187775
42302	b85yanzi	je32luyia	0.760159944
21404	a86cmpiemo	s41xhosa	0.760155053
17683	a75afangminvoul	b11fenenga	0.760153828
55967	c61mongo	mbulajarawan	0.760153555
23224	b11ampongwe	p21yao	0.760148189
56027	c71tetela	d313mbuttu1919	0.760147846
18904	a832bekol	c401pakabete	0.760147822
21045	a86cmpiemo	b11ampongwe	0.760145973
41205	b84mbunda	c52soko	0.760140780
64783	e531muthambi	h16akisikongo2013	0.760140262
27166	b21seki	njengrassfields	0.760130988
8441	a43abasaa	d33nyali	0.760122543
28586	b22emwesa	r21kwanyama	0.760112723
45041	bilejarawan	je45nata	0.760108096
43780	b865nzadi	h12civilicongo	0.760103632
9917	a46nomaande	b204ndambomoli	0.760101752
21939	a91kwakum	e621bmachame	0.760096492
22184	a93kako	b503vili	0.760096031
50177	c302bolondo	g42dunguja	0.760091585
63101	d33nyali	s21venda	0.760091302
31842	b31tsogo	e622cmamba	0.760080533
58209	d14enya	je403suba	0.760074908
9026	a44tunen	m25safwa	0.760066847
89306	okugrassfields	p25mabia	0.760064803
22648	aghemgrassfields	d334mbo	0.760062806
33287	b42sangumb	je14rukiga	0.760059660
1208	a122bakundu	m12lungwa	0.760055672
41076	b82buma	je45nata	0.760053245
2200	a15ambuu	b62mbaama	0.760051719
89458	p21yao	s31tswana	0.760051269
16907	a75afangbitam	a803shiwa	0.760045600
26248	b204ndambomomassoukou	d313mbuttu1919	0.760042820
41198	b84mbunda	c401babati1919	0.760039285
62938	d33nyali	g24bondei	0.760033490
17805	a75afangminvoul	d308ebodo	0.760027852
11949	a61ngoroasom	b863pindi	0.760027433
21615	a87bomwali	g37kutu	0.760025275
26032	b204ndambomoli	je31cbukusu	0.760024844
9174	a45nyokon	b86dzing	0.760022624
49839	c25mboshi	e53tigania	0.760007420
51942	c36gmonyongo	m11pimbwe	0.760004390
67882	e56daiso	m12lungwa	0.759998296
37881	b62mbaama	jd66kiha	0.759995054
85449	je402ikizu	m62soli	0.759994218
60020	d25lega	s21venda	0.759992884
41253	b84mbunda	e53merutig	0.759991609
16468	a72aewondo	m15mambwe	0.759990193
52480	c37ebudza	l32kanyok	0.759988087
33816	b43punu	d211kango	0.759984700
65292	e53igoji	l11pende	0.759983057
52120	c36gmosange	g44bndzwani	0.759981179
65266	e53igoji	je25kilegi	0.759973629
28411	b22emwesa	f21ntuzu	0.759970417
5088	a24duala	b501wanzie	0.759958591
54036	c43abaati	h16gntandu	0.759958405
12198	a61ngoroasom	m13fipa	0.759957105
28984	b24wumbvu	b81tiene	0.759944295
22058	a91kwakum	je41maragoli	0.759938384
52699	c401babati1919	h32suku	0.759937925
22093	a91kwakum	m15mambwe	0.759936045
21876	a91kwakum	c401pakabete	0.759931874
58485	d201liko	l34hemba	0.759926771
45777	c101baboleep	d311bila	0.759923874
35449	b51duma	c412libobi	0.759923674
5747	a27malimba	je45nata	0.759919484
57337	d11mbole	e621csiha	0.759917537
61375	d311bila	je31cbukusu	0.759914912
29338	b251shake	b862lwel	0.759909199
23951	b11cgalwa	p21yao	0.759906066
34462	b501wanzie	c43abaati	0.759905635
7681	a41barombikang	f25bungu	0.759902548
42454	b861ngul	d201liko	0.759897509
19672	a841badwe	d13metoko	0.759892299
35780	b51dumala	c43abaati	0.759888989
9093	a45nyokon	a74abulu	0.759881999
80869	h16ckiyombedrc1982	njengrassfields	0.759879496
43368	b864ngong	d14enya	0.759877621
19447	a83mekaa	je22haya	0.759876483
9770	a462yambeta	je17gwere	0.759876438
54450	c52soko	d24songola	0.759873730
395	a11londo	okugrassfields	0.759860955
29615	b251shake	n42kunda	0.759860902
39503	b71atekedj	je43kuriamago	0.759859967
37851	b62mbaama	h11beembe	0.759855144
4398	a15manenguba	e623mkuu	0.759851795
65563	e53imenti	p15mbunga	0.759850001
26769	b204ndambomombadi	l13kwese	0.759848500
21998	a91kwakum	g62hehe	0.759844973
4690	a22bakweri	b71aibtekeibalicongo	0.759843258
60724	d305nyangali	n21tumbukamalawi	0.759838962
88123	m13fipa	r31herero	0.759838761
3643	a15celungcentralmanenguba	h16hkinkanu2012	0.759836002
9583	a462yambeta	c141bonyala	0.759829465
50010	c25mboshi	m42bemba	0.759827149
53908	c43abaati	c83bushong	0.759818478
72006	f21sukuma	je403suba	0.759817541
33752	b43punu	b82buma	0.759816935
5148	a24duala	c401babati1919	0.759814402
36361	b52nzebi	r22ndonga	0.759813516
53749	c42ebwela	g63bena	0.759813166
18982	a832bekol	e73digo	0.759805336
55943	c61mongo	l51salampasu	0.759797542
21787	a91kwakum	b201ndasa	0.759796894
58762	d20bvamba1919	moghamograssfields	0.759795580
30543	b301viya	h16cilinji	0.759790951
85845	je42gusii	s53tsonga	0.759790787
68961	e622clema	s311shekgalagari	0.759780375
34073	b44lumbu	b602kaninginord	0.759775004
54411	c44bwa	p23simakonde	0.759772374
9129	a45nyokon	b252mahongwe	0.759768134
44772	bamungrassfields	m21ndali	0.759767659
31338	b304pinzi	p11ndengeleko	0.759762349
32912	b41shira	g64pangwa	0.759756971
47146	c141bonyala	m52lala	0.759752769
47255	c142mondongo	e52embu	0.759750758
21527	a87bomwali	d13metoko	0.759749870
46807	c105mbenga	je404shasi	0.759748946
50134	c302bolondo	e623akiseri	0.759746164
27419	b22akele	h16gntandu	0.759743453
31909	b31tsogo	h16cilinji	0.759736495
1569	a141lefo	jd62rundi	0.759727919
56535	c81dengese	d25lega	0.759721829
44845	bilejarawan	c323mpama	0.759719741
8192	a42abo	k332rumanyo	0.759717823
11549	a601tuki	b84mbunda	0.759713099
53698	c42ebwela	e623mkuu	0.759710577
20133	a84njem	g37kutu	0.759710517
56923	c83bushong	jd67kivinza	0.759709206
19819	a841badwe	je17gwere	0.759707363
729	a121mbonge	jd64shubi	0.759701626
54886	c52soko1919	l11pende	0.759695936
67123	e55kamba	f23sumbwa	0.759692015
44878	bilejarawan	d23kibirakumu1919	0.759675921
61485	d313mbuttu1919	e52mbeere	0.759674540
43707	b865nzadi	e53tigania	0.759665149
57790	d12lengola	s31tswana	0.759663290
26313	b204ndambomomassoukou	g24bondei	0.759659088
51861	c36gmonyongo	h16akisikongo2013	0.759647969
14905	a62bmmala	k21lozi	0.759646692
6505	a32cbatanga	h12civilicongo	0.759644363
17882	a75afangminvoul	g401mwani	0.759625343
956	a122bakundu	b85emput	0.759624396
6875	a33ayasa	fefegrassfields	0.759622818
8902	a44tunen	g24bondei	0.759615208
17568	a75afangmedouneu	je31cbukusu	0.759613468
51973	c36gmonyongo	okugrassfields	0.759610032
40669	b81tiene	g11gogo	0.759597744
14192	a62anuasue	p31emakhua	0.759590227
19276	a83mekaa	c36gmosange	0.759585082
1939	a151nkongho	g36kami	0.759577395
33648	b42sangumi	k11ciokwe	0.759576262
6578	a32cbatanga	l23songe	0.759574503
3877	a15cmkaa	b861ngul	0.759574026
43596	b864ngong	p14ngindo	0.759571462
7810	a41barombikang	m14rungu	0.759559258
15053	a62clibie	b71atekedj	0.759556789
4895	a22bakweri	jd65hangaza	0.759555952
53343	c412libobi	p31emakhua	0.759552802
17874	a75afangminvoul	g32doe	0.759551877
28687	b23mbangwe	c55lokele	0.759548933
69366	e622cvunjo	s311shekgalagari	0.759548509
43493	b864ngong	h16kikongo	0.759542341
13696	a622nugunu	h16kimbeko	0.759540565
28166	b22bngom	je44zanaki	0.759532420
45797	c101baboleep	e53meruimenti	0.759532330
46939	c141bonyala	d201liko	0.759530169
55365	c55lokele	h41mbala	0.759522872
19855	a841badwe	l23songe	0.759511660
50436	c322zamba	fefegrassfields	0.759508103
55416	c55lokele	l31alubakasai	0.759495728
85357	je401ngoreme	m62soli	0.759487337
11976	a61ngoroasom	c32bobangi	0.759487133
14396	a62anukalonge	e623akiseri	0.759473944
54198	c44bwa	d334mbo	0.759472002
85022	je31lumasaaba	je401ngoreme	0.759471462
8953	a44tunen	h321soonde	0.759464394
40798	b81tiene	m24malila	0.759464153
44518	b86dzing	s31tswana	0.759463320
23882	b11cgalwa	je404shasi	0.759457309
50951	c32bobangi	e53igoji	0.759456472
65466	e53imenti	h41mbala	0.759456123
5033	a24duala	a62bmmala	0.759454635
6437	a32cbatanga	e55kambamach	0.759445661
48080	c22akwa	c43abaati	0.759442064
13545	a622nugunu	c36gmonyongo	0.759440689
55264	c55lokele	e53imenti	0.759437193
45162	bwazzajarawan	c61mongo	0.759429831
48097	c22akwa	d201liko	0.759428619
5091	a24duala	b51duma	0.759426386
60550	d305nyangali	e622akimochi	0.759423454
38670	b71aibtekeibalicongo	c25condinga	0.759421311
65299	e53igoji	l33lubashaba	0.759418338
30897	b302himba	h16kimbatangidinga	0.759416388
23242	b11ampongwe	s51tshwa	0.759406858
64204	e51kikuyu	m31nyakyusa	0.759405516
55942	c61mongo	l41kaonde	0.759401830
60113	d28holoholo	g42aamu	0.759399333
23038	b11ampongwe	e621csiha	0.759397713
7535	a41barombikang	b503vili	0.759388344
16847	a74abulu	m12lungwa	0.759387394
63811	e46sonjo	e54tharaka	0.759385330
21415	a87bomwali	b11borungu	0.759382065
5743	a27malimba	je43kuria	0.759376263
57202	c85wongo	je42gusii	0.759371454
26685	b204ndambomombadi	g44angazija	0.759367672
18012	a75afangminvoul	n14mpoto	0.759361581
13328	a621nubaca	je23zinza	0.759360901
19428	a83mekaa	h31yaka	0.759357468
5569	a27malimba	c61ekonda	0.759343890
7706	a41barombikang	g42aamu	0.759336217
65009	e531mwimbi	h16cimbala	0.759319203
42286	b85yanzi	je11runyoro	0.759312194
15054	a62clibie	b71atekeos	0.759309479
9918	a46nomaande	b204ndambomomassoukou	0.759308576
52154	c36gmosange	h32suku	0.759307027
53978	c43abaati	f23sumbwa	0.759295833
17010	a75afangbitam	c36gmonyongo	0.759289623
8020	a42abo	d20bvamba1919	0.759278896
13618	a622nugunu	e622cvunjo	0.759273440
5097	a24duala	b602kaningisud	0.759272372
83382	jd67kivinza	k332rumanyo	0.759264835
18925	a832bekol	d201liko	0.759263650
30610	b301viya	l23songe	0.759259310
56103	c71tetela	g412mwiini	0.759251787
40777	b81tiene	l221lwalwa	0.759239711
64331	e52embu	h111hangala	0.759231556
5442	a27malimba	a62anukalonge	0.759224607
6609	a32cbatanga	mbulajarawan	0.759222376
43350	b864ngong	c41ngombe	0.759221928
42488	b861ngul	e53miutini	0.759221786
13171	a621nubaca	c71tetela	0.759218330
28351	b22emwesa	d20bvamba1919	0.759217354
19003	a832bekol	g24bondei	0.759215279
77264	g42dunguja	s311shekgalagari	0.759209540
47291	c142mondongo	f21ntuzu	0.759208820
71777	f21ntuzu	h16cyombe	0.759207037
51096	c32bobangi	k33kwangali	0.759205233
16850	a74abulu	m15mambwe	0.759197544
3388	a15celungcentralmanenguba	a74abulu	0.759195752
52695	c401babati1919	h16kimbeko	0.759194201
52179	c36gmosange	je32luyia	0.759194052
86194	je45nata	k31luyana	0.759188001
65985	e53meruimenti	moghamograssfields	0.759187714
24393	b11fenenga	b86dinga	0.759182937
54262	c44bwa	g33zaramo	0.759182049
74597	g22bsouthpare	okugrassfields	0.759181252
31288	b304pinzi	k33kwangali	0.759177956
43550	b864ngong	l23songe	0.759175585
3797	a15cmkaa	a62bmmala	0.759171584
10766	a53bafiarikpa	b865nzadi	0.759170389
27917	b22bngom	b44lumbu	0.759158163
23694	b11cgalwa	c32bobangi	0.759157970
3936	a15cmkaa	d211kango	0.759146975
80943	h16cyombe	je43kuriamago	0.759146285
43436	b864ngong	f31nyiramba	0.759122734
10714	a53bafiarikpa	b204ndambomombadi	0.759118320
44639	bamungrassfields	f23sumbwa	0.759115740
80671	h16cizobe	je401ngoreme	0.759113402
64402	e52embu	l11pende	0.759113036
26937	b21seki	c81dengese	0.759110286
9215	a45nyokon	c61mongo	0.759101919
13031	a61ngorolunda	s311shekgalagari	0.759099641
19115	a832bekol	l53runda	0.759099483
44897	bilejarawan	e46sonjo	0.759095326
23559	b11borungu	m23nyiha	0.759093460
8522	a43abasaa	g61sangu	0.759091819
17644	a75afangmedouneu	p21yao	0.759085804
40679	b81tiene	g33zaramo	0.759085672
53863	c42ebwela	n12ngoni	0.759081113
31174	b304pinzi	f12bende	0.759073117
24066	b11ddyumba	c42ebwela	0.759070442
7661	a41barombikang	e622clema	0.759067955
9153	a45nyokon	b62mbaama	0.759066265
14284	a62anukalonge	b81tiene	0.759065249
16056	a71eton	je45nata	0.759060419
31013	b302himba	s21venda	0.759046147
54377	c44bwa	m21ndali	0.759043214
13687	a622nugunu	h16ckiyombedrc1982	0.759038953
12422	a61ngorobisoo	e52embu	0.759032226
55610	c61ekonda	h16cimbala	0.759031413
1122	a122bakundu	h11beembe	0.759028157
61832	d32bira	jd66kiha	0.759026921
85596	je404shasi	kulungjarawan	0.759022064
49239	c25condinga	d201liko	0.759021363
4600	a22bakweri	a31bubi	0.759020282
75222	g32doe	je42gusii	0.759013899
51718	c36dlingala	s31tswana	0.759013600
3594	a15celungcentralmanenguba	g22anorthpare	0.759003248
16223	a72aewondo	bilejarawan	0.759000559
7597	a41barombikang	c42ebwela	0.758997056
1775	a151nkongho	b51duma	0.758992524
31651	b305vove	m15mambwe	0.758990231
72168	f22nyamwezi	jd62rundi	0.758985159
61493	d313mbuttu1919	e53miutini	0.758983541
26780	b204ndambomombadi	l53runda	0.758967608
74	a11londo	b24wumbvu	0.758966986
7560	a41barombikang	b863pindi	0.758965566
28025	b22bngom	e52embu	0.758955644
64921	e531muthambi	tivtivoid	0.758949364
21287	a86cmpiemo	h21akimbundu	0.758948246
5089	a24duala	b501wanzimo	0.758944050
