Doculect	Segment	Zscore	Normedcount	SalienceScore
b78wuumu	dʲ	-0.14	0	0
b78wuumu	dʷ	-0.07	0	0
b78wuumu	d̪	-0.13	0	0
b78wuumu	e	-0.96	9	-9
b78wuumu	eˀ	-0.09	0	0
b78wuumu	eː	-0.23	0	0
b78wuumu	f	1.61	8	13
b78wuumu	fʲ	-0.05	0	0
b78wuumu	g	-1.3	2	-3
b78wuumu	gʱ	-0.05	0	0
b78wuumu	gʲ	-0.07	0	0
b78wuumu	gʷ	-0.1	0	0
b78wuumu	g̊	-0.05	0	0
b78wuumu	h	-0.76	0	0
b78wuumu	hʷ	-0.05	0	0
b78wuumu	i	0.59	54	32
b78wuumu	iˀ	-0.11	0	0
b78wuumu	iː	-0.21	0	0
b78wuumu	j	-0.71	6	-4
b78wuumu	k	0.52	28	15
b78wuumu	kp	-0.05	0	0
b78wuumu	kʰ	-0.1	0	0
b78wuumu	kʲ	-0.07	0	0
b78wuumu	kʷ	-0.15	0	0
b78wuumu	kʼ	-0.09	0	0
b78wuumu	l	1.04	34	35
b78wuumu	lʰ	-0.05	0	0
b78wuumu	lʲ	-0.34	0	0
b78wuumu	lʷ	-0.08	0	0
b78wuumu	lˀ	-0.05	0	0
b78wuumu	lˠ	-0.05	0	0
b78wuumu	l̪	-0.07	0	0
b78wuumu	lᶣ	-0.05	0	0
b78wuumu	m	1.75	46	81
b78wuumu	mʰ	-0.05	0	0
b78wuumu	mː	-0.05	0	0
b78wuumu	m̥	-0.05	0	0
b78wuumu	m̩	-0.1	0	0
b78wuumu	n	0.09	29	3
b78wuumu	nʰ	-0.07	0	0
b78wuumu	nʱ	-0.07	0	0
b78wuumu	nʷ	-0.05	0	0
b78wuumu	n̥	-0.05	0	0
b78wuumu	n̩	-0.1	0	0
b78wuumu	n̪	-0.07	0	0
b78wuumu	o	-1.22	8	-10
b78wuumu	oˀ	-0.11	0	0
b78wuumu	oː	-0.18	0	0
b78wuumu	p	0.96	8	8
b78wuumu	pʰ	-0.15	0	0
b78wuumu	pʲ	-0.05	0	0
b78wuumu	pʼ	-0.05	0	0
b78wuumu	q	-0.07	0	0
b78wuumu	qʰ	-0.05	0	0
b78wuumu	r	-0.34	3	-1
b78wuumu	rʲ	-0.13	0	0
b78wuumu	r̃	-0.05	0	0
b78wuumu	r̥	-0.07	0	0
b78wuumu	s	-0.23	8	-2
b78wuumu	sʲ	-0.11	0	0
b78wuumu	sʷ	-0.07	0	0
b78wuumu	s̪	-0.05	0	0
b78wuumu	t	-0.27	11	-3
b78wuumu	ts	4.07	11	45
b78wuumu	tsʰ	-0.07	0	0
b78wuumu	tsʼ	-0.05	0	0
b78wuumu	tɬ	-0.05	0	0
b78wuumu	tɬʰ	-0.05	0	0
b78wuumu	tɬʼ	-0.05	0	0
b78wuumu	tʃ	-0.62	0	0
b78wuumu	tʃʰ	-0.08	0	0
b78wuumu	tʃʼ	-0.05	0	0
b78wuumu	tʰ	-0.16	0	0
b78wuumu	tʷ	-0.13	0	0
b78wuumu	tʼ	-0.05	0	0
b78wuumu	t̪	-0.13	0	0
b78wuumu	t̪ʰ	-0.08	0	0
b78wuumu	u	0.99	58	57
b78wuumu	uˀ	-0.1	0	0
b78wuumu	uː	1.52	2	3
b78wuumu	v	-0.25	2	-1
b78wuumu	vː	-0.05	0	0
b78wuumu	w	1.85	23	43
b78wuumu	w̃	-0.05	0	0
b78wuumu	x	-0.14	0	0
b78wuumu	y	-0.14	0	0
b78wuumu	z	-0.19	3	-1
b78wuumu	zʷ	-0.05	0	0
b78wuumu	ã	-0.18	0	0
b78wuumu	ãː	-0.05	0	0
b78wuumu	æ	-0.07	0	0
b78wuumu	æˀ	-0.05	0	0
b78wuumu	ð	-0.19	0	0
b78wuumu	õ	-0.12	0	0
b78wuumu	ø	-0.09	0	0
b78wuumu	û	-0.22	0	0
b78wuumu	ĩ	-0.14	0	0
b78wuumu	ĩː	-0.05	0	0
b78wuumu	ŋ	-0.49	2	-1
b78wuumu	ŋʰ	-0.06	0	0
b78wuumu	ŋʷ	-0.06	0	0
b78wuumu	ŋ̊	-0.05	0	0
b78wuumu	ŋ̍	-0.1	0	0
b78wuumu	œ	-0.08	0	0
b78wuumu	ũ	5.68	2	11
b78wuumu	ǀ	-0.07	0	0
b78wuumu	ǀ̃	-0.05	0	0
b78wuumu	ɐ	-0.05	0	0
b78wuumu	ɑ	-0.06	0	0
b78wuumu	ɑˀ	-0.07	0	0
b78wuumu	ɑ̃	-0.05	0	0
b78wuumu	ɓ	-0.31	0	0
b78wuumu	ɔ	0.19	11	2
b78wuumu	ɔˀ	-0.13	0	0
b78wuumu	ɔː	-0.17	0	0
b78wuumu	ɔ̃	-0.13	0	0
b78wuumu	ɔ̃ː	-0.05	0	0
b78wuumu	ɕ	-0.05	0	0
b78wuumu	ɖ	-0.09	0	0
b78wuumu	ɖʐ	-0.08	0	0
b78wuumu	ɗ	-0.24	0	0
b78wuumu	ɘ	-0.06	0	0
b78wuumu	ɘˀ	-0.07	0	0
b78wuumu	ə	-0.3	0	0
b78wuumu	əˀ	-0.08	0	0
b78wuumu	əː	-0.05	0	0
b78wuumu	ə̃	-0.07	0	0
b78wuumu	ɛ	-0.1	6	-1
b78wuumu	ɛˀ	-0.08	0	0
b78wuumu	ɛː	-0.13	0	0
b78wuumu	ɛ̃	-0.08	0	0
b78wuumu	ɟ	-0.12	0	0
b78wuumu	ɠ	-0.07	0	0
b78wuumu	ɣ	-0.35	0	0
b78wuumu	ɣʷ	-0.05	0	0
b78wuumu	ɤ	-0.06	0	0
b78wuumu	ɥ	-0.14	0	0
b78wuumu	ɦ	-0.05	0	0
b78wuumu	ɨ	-0.17	0	0
b78wuumu	ɨˀ	-0.05	0	0
b78wuumu	ɪ	-0.24	0	0
b78wuumu	ɪː	-0.07	0	0
b78wuumu	ɪ̃	-0.05	0	0
b78wuumu	ɬ	-0.05	0	0
b78wuumu	ɮ	-0.09	0	0
b78wuumu	ɯ	-0.12	0	0
b78wuumu	ɱ	-0.12	0	0
b78wuumu	ɲ	-1.07	0	0
b78wuumu	ɲ̩	-0.07	0	0
b78wuumu	ɸ	-0.14	0	0
b78wuumu	ɹ	-0.07	0	0
b78wuumu	ɺ	-0.06	0	0
b78wuumu	ɽ	-0.05	0	0
b78wuumu	ɾ	-0.07	0	0
b78wuumu	ʁ	-0.12	0	0
b78wuumu	ʂ	-0.15	0	0
b78wuumu	ʃ	-0.44	0	0
b78wuumu	ʃʷ	-0.07	0	0
b78wuumu	ʈ	-0.09	0	0
b78wuumu	ʈʂ	-0.07	0	0
b78wuumu	ʈʰ	-0.06	0	0
b78wuumu	ʉ	-0.12	0	0
b78wuumu	ʉː	-0.05	0	0
b78wuumu	ʉ̃	-0.05	0	0
b78wuumu	ʊ	-0.25	0	0
b78wuumu	ʊː	-0.05	0	0
b78wuumu	ʊ̃	-0.07	0	0
b78wuumu	ʌ	-0.14	0	0
b78wuumu	ʌ̃̀	-0.05	0	0
b78wuumu	ʎ	-0.05	0	0
b78wuumu	ʐ	-0.07	0	0
b78wuumu	ʑ	-0.05	0	0
b78wuumu	ʒ	-0.19	0	0
b78wuumu	ʔ	-0.21	0	0
b78wuumu	ʕ	-0.05	0	0
b78wuumu	ʝ	-0.05	0	0
b78wuumu	β	-0.35	0	0
b78wuumu	θ	-0.06	0	0
b78wuumu	χ	-0.05	0	0
b78wuumu	ẽ	-0.07	0	0
b78wuumu	ⱱ	-0.05	0	0
b81tiene	a	-0.63	48	-30
b81tiene	aˀ	-0.13	0	0
b81tiene	aː	0.33	1	0
b81tiene	b	-0.48	11	-5
b81tiene	bʰ	-0.05	0	0
b81tiene	bʱ	-0.05	0	0
b81tiene	bʲ	-0.07	0	0
b81tiene	b̪	-0.05	0	0
b81tiene	c	-0.5	0	0
b81tiene	d	-0.96	2	-2
b81tiene	dz	2.97	10	30
b81tiene	dʒ	-0.36	0	0
b81tiene	dʒʲ	-0.05	0	0
b81tiene	dʰ	-0.06	0	0
b81tiene	dʲ	-0.14	0	0
b81tiene	dʷ	14.53	1	15
b81tiene	d̪	-0.13	0	0
b81tiene	e	-1.29	5	-6
b81tiene	eˀ	-0.09	0	0
b81tiene	eː	-0.23	0	0
b81tiene	f	0.98	6	6
b81tiene	fʲ	-0.05	0	0
b81tiene	g	-1.13	3	-3
b81tiene	gʱ	-0.05	0	0
b81tiene	gʲ	-0.07	0	0
b81tiene	gʷ	-0.1	0	0
b81tiene	g̊	-0.05	0	0
b81tiene	h	-0.76	0	0
b81tiene	hʷ	-0.05	0	0
b81tiene	i	-1.4	25	-35
b81tiene	iˀ	-0.11	0	0
b81tiene	iː	0.68	1	1
b81tiene	j	-0.99	4	-4
b81tiene	k	0.41	27	11
b81tiene	kp	-0.05	0	0
b81tiene	kʰ	-0.1	0	0
b81tiene	kʲ	-0.07	0	0
b81tiene	kʷ	-0.15	0	0
b81tiene	kʼ	-0.09	0	0
b81tiene	l	1.35	38	51
b81tiene	lʰ	-0.05	0	0
b81tiene	lʲ	-0.34	0	0
b81tiene	lʷ	-0.08	0	0
b81tiene	lˀ	-0.05	0	0
b81tiene	lˠ	-0.05	0	0
b81tiene	l̪	-0.07	0	0
b81tiene	lᶣ	-0.05	0	0
b81tiene	m	0.76	38	29
b81tiene	mʰ	-0.05	0	0
b81tiene	mː	-0.05	0	0
b81tiene	m̥	-0.05	0	0
b81tiene	m̩	-0.1	0	0
b81tiene	n	-0.76	21	-16
b81tiene	nʰ	-0.07	0	0
b81tiene	nʱ	-0.07	0	0
b81tiene	nʷ	-0.05	0	0
b81tiene	n̥	-0.05	0	0
b81tiene	n̩	-0.1	0	0
b81tiene	n̪	-0.07	0	0
b81tiene	o	-1.57	2	-3
b81tiene	oˀ	-0.11	0	0
b81tiene	oː	-0.18	0	0
b81tiene	p	2.59	14	36
b81tiene	pʰ	-0.15	0	0
b81tiene	pʲ	-0.05	0	0
b81tiene	pʼ	-0.05	0	0
b81tiene	q	-0.07	0	0
b81tiene	qʰ	-0.05	0	0
b81tiene	r	-0.63	0	0
b81tiene	rʲ	-0.13	0	0
b81tiene	r̃	-0.05	0	0
b81tiene	r̥	-0.07	0	0
b81tiene	s	0.94	14	13
b81tiene	sʲ	-0.11	0	0
b81tiene	sʷ	-0.07	0	0
b81tiene	s̪	-0.05	0	0
b81tiene	t	1.19	19	23
b81tiene	ts	0.35	2	1
b81tiene	tsʰ	-0.07	0	0
b81tiene	tsʼ	-0.05	0	0
b81tiene	tɬ	-0.05	0	0
b81tiene	tɬʰ	-0.05	0	0
b81tiene	tɬʼ	-0.05	0	0
b81tiene	tʃ	-0.62	0	0
b81tiene	tʃʰ	-0.08	0	0
b81tiene	tʃʼ	-0.05	0	0
b81tiene	tʰ	-0.16	0	0
b81tiene	tʷ	-0.13	0	0
b81tiene	tʼ	-0.05	0	0
b81tiene	t̪	-0.13	0	0
b81tiene	t̪ʰ	-0.08	0	0
b81tiene	u	-0.66	26	-17
b81tiene	uˀ	-0.1	0	0
b81tiene	uː	0.66	1	1
b81tiene	v	0.58	5	3
b81tiene	vː	-0.05	0	0
b81tiene	w	-1.57	3	-5
b81tiene	w̃	-0.05	0	0
b81tiene	x	-0.14	0	0
b81tiene	y	-0.14	0	0
b81tiene	z	-0.63	1	-1
b81tiene	zʷ	-0.05	0	0
b81tiene	ã	3.22	2	6
b81tiene	ãː	-0.05	0	0
b81tiene	æ	-0.07	0	0
b81tiene	æˀ	-0.05	0	0
b81tiene	ð	-0.19	0	0
b81tiene	õ	-0.12	0	0
b81tiene	ø	-0.09	0	0
b81tiene	û	-0.22	0	0
b81tiene	ĩ	-0.14	0	0
b81tiene	ĩː	-0.05	0	0
b81tiene	ŋ	0.4	8	3
b81tiene	ŋʰ	-0.06	0	0
b81tiene	ŋʷ	-0.06	0	0
b81tiene	ŋ̊	-0.05	0	0
b81tiene	ŋ̍	-0.1	0	0
b81tiene	œ	-0.08	0	0
b81tiene	ũ	-0.16	0	0
b81tiene	ǀ	-0.07	0	0
b81tiene	ǀ̃	-0.05	0	0
b81tiene	ɐ	-0.05	0	0
b81tiene	ɑ	-0.06	0	0
b81tiene	ɑˀ	-0.07	0	0
b81tiene	ɑ̃	-0.05	0	0
b81tiene	ɓ	-0.31	0	0
b81tiene	ɔ	0.88	19	17
b81tiene	ɔˀ	-0.13	0	0
b81tiene	ɔː	1.37	1	1
b81tiene	ɔ̃	-0.13	0	0
b81tiene	ɔ̃ː	-0.05	0	0
b81tiene	ɕ	-0.05	0	0
b81tiene	ɖ	-0.09	0	0
b81tiene	ɖʐ	-0.08	0	0
b81tiene	ɗ	-0.24	0	0
b81tiene	ɘ	-0.06	0	0
b81tiene	ɘˀ	-0.07	0	0
b81tiene	ə	-0.3	0	0
b81tiene	əˀ	-0.08	0	0
b81tiene	əː	-0.05	0	0
b81tiene	ə̃	-0.07	0	0
b81tiene	ɛ	0.82	15	12
b81tiene	ɛˀ	-0.08	0	0
b81tiene	ɛː	-0.13	0	0
b81tiene	ɛ̃	-0.08	0	0
b81tiene	ɟ	-0.12	0	0
b81tiene	ɠ	-0.07	0	0
b81tiene	ɣ	-0.35	0	0
b81tiene	ɣʷ	-0.05	0	0
b81tiene	ɤ	-0.06	0	0
b81tiene	ɥ	-0.14	0	0
b81tiene	ɦ	-0.05	0	0
b81tiene	ɨ	-0.17	0	0
b81tiene	ɨˀ	-0.05	0	0
b81tiene	ɪ	7.22	37	267
b81tiene	ɪː	18.39	2	37
b81tiene	ɪ̃	-0.05	0	0
b81tiene	ɬ	-0.05	0	0
b81tiene	ɮ	-0.09	0	0
b81tiene	ɯ	-0.12	0	0
b81tiene	ɱ	-0.12	0	0
b81tiene	ɲ	0.21	5	1
b81tiene	ɲ̩	-0.07	0	0
b81tiene	ɸ	-0.14	0	0
b81tiene	ɹ	-0.07	0	0
b81tiene	ɺ	-0.06	0	0
b81tiene	ɽ	-0.05	0	0
b81tiene	ɾ	-0.07	0	0
b81tiene	ʁ	-0.12	0	0
b81tiene	ʂ	-0.15	0	0
b81tiene	ʃ	-0.44	0	0
b81tiene	ʃʷ	-0.07	0	0
b81tiene	ʈ	-0.09	0	0
b81tiene	ʈʂ	-0.07	0	0
b81tiene	ʈʰ	-0.06	0	0
b81tiene	ʉ	-0.12	0	0
b81tiene	ʉː	-0.05	0	0
b81tiene	ʉ̃	-0.05	0	0
b81tiene	ʊ	4.25	28	119
b81tiene	ʊː	-0.05	0	0
b81tiene	ʊ̃	-0.07	0	0
b81tiene	ʌ	-0.14	0	0
b81tiene	ʌ̃̀	-0.05	0	0
b81tiene	ʎ	-0.05	0	0
b81tiene	ʐ	-0.07	0	0
b81tiene	ʑ	-0.05	0	0
b81tiene	ʒ	-0.19	0	0
b81tiene	ʔ	-0.21	0	0
b81tiene	ʕ	-0.05	0	0
b81tiene	ʝ	-0.05	0	0
b81tiene	β	0.47	2	1
b81tiene	θ	-0.06	0	0
b81tiene	χ	-0.05	0	0
b81tiene	ẽ	-0.07	0	0
b81tiene	ⱱ	-0.05	0	0
b82buma	a	0.08	58	5
b82buma	aˀ	-0.13	0	0
b82buma	aː	-0.21	0	0
b82buma	b	1.37	24	33
b82buma	bʰ	-0.05	0	0
b82buma	bʱ	-0.05	0	0
b82buma	bʲ	-0.07	0	0
b82buma	b̪	-0.05	0	0
b82buma	c	0.43	2	1
b82buma	d	0.18	10	2
b82buma	dz	-0.42	0	0
b82buma	dʒ	-0.36	0	0
b82buma	dʒʲ	-0.05	0	0
b82buma	dʰ	-0.06	0	0
b82buma	dʲ	-0.14	0	0
b82buma	dʷ	-0.07	0	0
b82buma	d̪	-0.13	0	0
b82buma	e	-1.2	6	-7
b82buma	eˀ	-0.09	0	0
b82buma	eː	-0.23	0	0
b82buma	f	0.66	5	3
b82buma	fʲ	-0.05	0	0
b82buma	g	-0.78	5	-4
b82buma	gʱ	-0.05	0	0
b82buma	gʲ	-0.07	0	0
b82buma	gʷ	-0.1	0	0
b82buma	g̊	-0.05	0	0
b82buma	h	-0.44	2	-1
b82buma	hʷ	-0.05	0	0
b82buma	i	-1.27	27	-34
b82buma	iˀ	-0.11	0	0
b82buma	iː	0.68	1	1
b82buma	j	0.29	13	4
b82buma	k	-0.11	22	-2
b82buma	kp	-0.05	0	0
b82buma	kʰ	-0.1	0	0
b82buma	kʲ	-0.07	0	0
b82buma	kʷ	-0.15	0	0
b82buma	kʼ	-0.09	0	0
b82buma	l	1.12	35	39
b82buma	lʰ	-0.05	0	0
b82buma	lʲ	-0.34	0	0
b82buma	lʷ	-0.08	0	0
b82buma	lˀ	-0.05	0	0
b82buma	lˠ	-0.05	0	0
b82buma	l̪	-0.07	0	0
b82buma	lᶣ	-0.05	0	0
b82buma	m	1.25	42	53
b82buma	mʰ	-0.05	0	0
b82buma	mː	-0.05	0	0
b82buma	m̥	-0.05	0	0
b82buma	m̩	-0.1	0	0
b82buma	n	0.09	29	3
b82buma	nʰ	-0.07	0	0
b82buma	nʱ	-0.07	0	0
b82buma	nʷ	-0.05	0	0
b82buma	n̥	-0.05	0	0
b82buma	n̩	-0.1	0	0
b82buma	n̪	-0.07	0	0
b82buma	o	-0.56	19	-11
b82buma	oˀ	-0.11	0	0
b82buma	oː	-0.18	0	0
b82buma	p	1.23	9	11
b82buma	pʰ	-0.15	0	0
b82buma	pʲ	-0.05	0	0
b82buma	pʼ	-0.05	0	0
b82buma	q	-0.07	0	0
b82buma	qʰ	-0.05	0	0
b82buma	r	0.35	10	3
b82buma	rʲ	-0.13	0	0
b82buma	r̃	-0.05	0	0
b82buma	r̥	-0.07	0	0
b82buma	s	0.16	10	2
b82buma	sʲ	-0.11	0	0
b82buma	sʷ	-0.07	0	0
b82buma	s̪	-0.05	0	0
b82buma	t	0.28	14	4
b82buma	ts	0.35	2	1
b82buma	tsʰ	-0.07	0	0
b82buma	tsʼ	-0.05	0	0
b82buma	tɬ	-0.05	0	0
b82buma	tɬʰ	-0.05	0	0
b82buma	tɬʼ	-0.05	0	0
b82buma	tʃ	-0.62	0	0
b82buma	tʃʰ	-0.08	0	0
b82buma	tʃʼ	-0.05	0	0
b82buma	tʰ	-0.16	0	0
b82buma	tʷ	-0.13	0	0
b82buma	tʼ	-0.05	0	0
b82buma	t̪	-0.13	0	0
b82buma	t̪ʰ	-0.08	0	0
b82buma	u	-0.41	31	-13
b82buma	uˀ	-0.1	0	0
b82buma	uː	0.66	1	1
b82buma	v	0.86	6	5
b82buma	vː	-0.05	0	0
b82buma	w	-0.2	11	-2
b82buma	w̃	-0.05	0	0
b82buma	x	-0.14	0	0
b82buma	y	-0.14	0	0
b82buma	z	1.16	9	10
b82buma	zʷ	-0.05	0	0
b82buma	ã	-0.18	0	0
b82buma	ãː	-0.05	0	0
b82buma	æ	-0.07	0	0
b82buma	æˀ	-0.05	0	0
b82buma	ð	-0.19	0	0
b82buma	õ	-0.12	0	0
b82buma	ø	-0.09	0	0
b82buma	û	-0.22	0	0
b82buma	ĩ	-0.14	0	0
b82buma	ĩː	-0.05	0	0
b82buma	ŋ	-0.78	0	0
b82buma	ŋʰ	-0.06	0	0
b82buma	ŋʷ	-0.06	0	0
b82buma	ŋ̊	-0.05	0	0
b82buma	ŋ̍	-0.1	0	0
b82buma	œ	-0.08	0	0
b82buma	ũ	-0.16	0	0
b82buma	ǀ	-0.07	0	0
b82buma	ǀ̃	-0.05	0	0
b82buma	ɐ	-0.05	0	0
b82buma	ɑ	-0.06	0	0
b82buma	ɑˀ	-0.07	0	0
b82buma	ɑ̃	-0.05	0	0
b82buma	ɓ	-0.31	0	0
b82buma	ɔ	1.23	23	28
b82buma	ɔˀ	-0.13	0	0
b82buma	ɔː	-0.17	0	0
b82buma	ɔ̃	-0.13	0	0
b82buma	ɔ̃ː	-0.05	0	0
b82buma	ɕ	-0.05	0	0
b82buma	ɖ	-0.09	0	0
b82buma	ɖʐ	-0.08	0	0
b82buma	ɗ	-0.24	0	0
b82buma	ɘ	-0.06	0	0
b82buma	ɘˀ	-0.07	0	0
b82buma	ə	-0.2	1	0
b82buma	əˀ	-0.08	0	0
b82buma	əː	-0.05	0	0
b82buma	ə̃	-0.07	0	0
b82buma	ɛ	1.13	18	20
b82buma	ɛˀ	-0.08	0	0
b82buma	ɛː	-0.13	0	0
b82buma	ɛ̃	-0.08	0	0
b82buma	ɟ	-0.12	0	0
b82buma	ɠ	-0.07	0	0
b82buma	ɣ	-0.35	0	0
b82buma	ɣʷ	-0.05	0	0
b82buma	ɤ	-0.06	0	0
b82buma	ɥ	-0.14	0	0
b82buma	ɦ	-0.05	0	0
b82buma	ɨ	-0.17	0	0
b82buma	ɨˀ	-0.05	0	0
b82buma	ɪ	-0.24	0	0
b82buma	ɪː	-0.07	0	0
b82buma	ɪ̃	-0.05	0	0
b82buma	ɬ	-0.05	0	0
b82buma	ɮ	-0.09	0	0
b82buma	ɯ	-0.12	0	0
b82buma	ɱ	-0.12	0	0
b82buma	ɲ	-1.07	0	0
b82buma	ɲ̩	-0.07	0	0
b82buma	ɸ	-0.14	0	0
b82buma	ɹ	-0.07	0	0
b82buma	ɺ	-0.06	0	0
b82buma	ɽ	-0.05	0	0
b82buma	ɾ	-0.07	0	0
b82buma	ʁ	-0.12	0	0
b82buma	ʂ	-0.15	0	0
b82buma	ʃ	-0.44	0	0
b82buma	ʃʷ	-0.07	0	0
b82buma	ʈ	-0.09	0	0
b82buma	ʈʂ	-0.07	0	0
b82buma	ʈʰ	-0.06	0	0
b82buma	ʉ	-0.12	0	0
b82buma	ʉː	-0.05	0	0
b82buma	ʉ̃	-0.05	0	0
b82buma	ʊ	-0.25	0	0
b82buma	ʊː	-0.05	0	0
b82buma	ʊ̃	-0.07	0	0
b82buma	ʌ	-0.14	0	0
b82buma	ʌ̃̀	-0.05	0	0
b82buma	ʎ	-0.05	0	0
b82buma	ʐ	-0.07	0	0
b82buma	ʑ	-0.05	0	0
b82buma	ʒ	-0.19	0	0
b82buma	ʔ	-0.21	0	0
b82buma	ʕ	-0.05	0	0
b82buma	ʝ	-0.05	0	0
b82buma	β	-0.35	0	0
b82buma	θ	-0.06	0	0
b82buma	χ	-0.05	0	0
b82buma	ẽ	-0.07	0	0
b82buma	ⱱ	-0.05	0	0
b84mbunda	a	-0.21	54	-11
b84mbunda	aˀ	-0.13	0	0
b84mbunda	aː	4.07	8	33
b84mbunda	b	1.23	23	28
b84mbunda	bʰ	-0.05	0	0
b84mbunda	bʱ	-0.05	0	0
b84mbunda	bʲ	-0.07	0	0
b84mbunda	b̪	-0.05	0	0
b84mbunda	c	-0.5	0	0
b84mbunda	d	-0.96	2	-2
b84mbunda	dz	3.64	12	44
b84mbunda	dʒ	-0.36	0	0
b84mbunda	dʒʲ	-0.05	0	0
b84mbunda	dʰ	-0.06	0	0
b84mbunda	dʲ	-0.14	0	0
b84mbunda	dʷ	-0.07	0	0
b84mbunda	d̪	-0.13	0	0
b84mbunda	e	-0.62	13	-8
b84mbunda	eˀ	-0.09	0	0
b84mbunda	eː	-0.23	0	0
b84mbunda	f	0.03	3	0
b84mbunda	fʲ	-0.05	0	0
b84mbunda	g	0.08	10	1
b84mbunda	gʱ	-0.05	0	0
b84mbunda	gʲ	-0.07	0	0
b84mbunda	gʷ	-0.1	0	0
b84mbunda	g̊	-0.05	0	0
b84mbunda	h	-0.76	0	0
b84mbunda	hʷ	-0.05	0	0
b84mbunda	i	-1.61	22	-35
b84mbunda	iˀ	-0.11	0	0
b84mbunda	iː	-0.21	0	0
b84mbunda	j	-0.42	8	-3
b84mbunda	k	1.04	33	34
b84mbunda	kp	-0.05	0	0
b84mbunda	kʰ	-0.1	0	0
b84mbunda	kʲ	-0.07	0	0
b84mbunda	kʷ	-0.15	0	0
b84mbunda	kʼ	-0.09	0	0
b84mbunda	l	0.81	31	25
b84mbunda	lʰ	-0.05	0	0
b84mbunda	lʲ	-0.34	0	0
b84mbunda	lʷ	-0.08	0	0
b84mbunda	lˀ	-0.05	0	0
b84mbunda	lˠ	-0.05	0	0
b84mbunda	l̪	-0.07	0	0
b84mbunda	lᶣ	-0.05	0	0
b84mbunda	m	0.76	38	29
b84mbunda	mʰ	-0.05	0	0
b84mbunda	mː	-0.05	0	0
b84mbunda	m̥	-0.05	0	0
b84mbunda	m̩	-0.1	0	0
b84mbunda	n	0.94	37	35
b84mbunda	nʰ	-0.07	0	0
b84mbunda	nʱ	-0.07	0	0
b84mbunda	nʷ	-0.05	0	0
b84mbunda	n̥	-0.05	0	0
b84mbunda	n̩	-0.1	0	0
b84mbunda	n̪	-0.07	0	0
b84mbunda	o	-1.1	10	-11
b84mbunda	oˀ	-0.11	0	0
b84mbunda	oː	-0.18	0	0
b84mbunda	p	0.69	7	5
b84mbunda	pʰ	-0.15	0	0
b84mbunda	pʲ	-0.05	0	0
b84mbunda	pʼ	-0.05	0	0
b84mbunda	q	-0.07	0	0
b84mbunda	qʰ	-0.05	0	0
b84mbunda	r	0.05	7	0
b84mbunda	rʲ	-0.13	0	0
b84mbunda	r̃	-0.05	0	0
b84mbunda	r̥	-0.07	0	0
b84mbunda	s	0.16	10	2
b84mbunda	sʲ	-0.11	0	0
b84mbunda	sʷ	-0.07	0	0
b84mbunda	s̪	-0.05	0	0
b84mbunda	t	0.1	13	1
b84mbunda	ts	5.31	14	74
b84mbunda	tsʰ	-0.07	0	0
b84mbunda	tsʼ	-0.05	0	0
b84mbunda	tɬ	-0.05	0	0
b84mbunda	tɬʰ	-0.05	0	0
b84mbunda	tɬʼ	-0.05	0	0
b84mbunda	tʃ	-0.62	0	0
b84mbunda	tʃʰ	-0.08	0	0
b84mbunda	tʃʼ	-0.05	0	0
b84mbunda	tʰ	-0.16	0	0
b84mbunda	tʷ	-0.13	0	0
b84mbunda	tʼ	-0.05	0	0
b84mbunda	t̪	-0.13	0	0
b84mbunda	t̪ʰ	-0.08	0	0
b84mbunda	u	-0.82	23	-19
b84mbunda	uˀ	-0.1	0	0
b84mbunda	uː	2.37	3	7
b84mbunda	v	-0.53	1	-1
b84mbunda	vː	-0.05	0	0
b84mbunda	w	1.17	19	22
b84mbunda	w̃	-0.05	0	0
b84mbunda	x	-0.14	0	0
b84mbunda	y	-0.14	0	0
b84mbunda	z	-0.86	0	0
b84mbunda	zʷ	-0.05	0	0
b84mbunda	ã	-0.18	0	0
b84mbunda	ãː	-0.05	0	0
b84mbunda	æ	-0.07	0	0
b84mbunda	æˀ	-0.05	0	0
b84mbunda	ð	-0.19	0	0
b84mbunda	õ	-0.12	0	0
b84mbunda	ø	-0.09	0	0
b84mbunda	û	-0.22	0	0
b84mbunda	ĩ	-0.14	0	0
b84mbunda	ĩː	-0.05	0	0
b84mbunda	ŋ	-0.78	0	0
b84mbunda	ŋʰ	-0.06	0	0
b84mbunda	ŋʷ	-0.06	0	0
b84mbunda	ŋ̊	-0.05	0	0
b84mbunda	ŋ̍	-0.1	0	0
b84mbunda	œ	-0.08	0	0
b84mbunda	ũ	-0.16	0	0
b84mbunda	ǀ	-0.07	0	0
b84mbunda	ǀ̃	-0.05	0	0
b84mbunda	ɐ	-0.05	0	0
b84mbunda	ɑ	-0.06	0	0
b84mbunda	ɑˀ	-0.07	0	0
b84mbunda	ɑ̃	-0.05	0	0
b84mbunda	ɓ	-0.31	0	0
b84mbunda	ɔ	1.14	22	25
b84mbunda	ɔˀ	-0.13	0	0
b84mbunda	ɔː	-0.17	0	0
b84mbunda	ɔ̃	-0.13	0	0
b84mbunda	ɔ̃ː	-0.05	0	0
b84mbunda	ɕ	-0.05	0	0
b84mbunda	ɖ	-0.09	0	0
b84mbunda	ɖʐ	-0.08	0	0
b84mbunda	ɗ	-0.24	0	0
b84mbunda	ɘ	-0.06	0	0
b84mbunda	ɘˀ	-0.07	0	0
