# Wordlist

# DATA
ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
1202	594_grass	NNBBuu3	kə́nám~kə́na᷇ːm / bə́na᷇ːmə́	k ə ⁵ n a ⁵ m	1 7 8 4 7 8 4	AXTBYTN	KE6NA6M	37	37.K.C 37.E.V 37.6.T 37.N.C 37.A.V 37.6.T 37.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə⁵na⁵m	0	2173	k ə ⁵ n - a ⁵ - m -
1203	594_grass	MNJBuu4	kə́náːm / bə́náːm	k ə ⁵ n aː ⁵ m	1 7 8 4 7 8 4	AXTBYTN	KE6NA6M	27	27.K.C 27.E.V 27.6.T 27.N.C 27.A.V 27.6.T 27.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə⁵naː⁵m	0	2173	k ə ⁵ n - aː ⁵ - m -
1204	594_grass	KEMBuu1	kə́na᷇ː / bə́na᷇ːm ~ ʃâːn/ø	k ə ⁵ n aː ⁵ ³	1 7 8 4 7 8 8	AXTBYTT	KE6NA66	20	20.K.C 20.E.V 20.6.T 20.N.C 20.A.V 20.6.T 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.0	kə⁵naː⁵³	0	2173	k ə ⁵ n - aː ⁵ - - ³
1205	594_grass	KCYBuu2	ə́ʃáːn / ʃa᷇ːm	ə ⁵ ʃ aː ⁵ n	7 8 3 7 8 4	XTBYTN	E6SA6N	17	17.E.V 17.6.T 17.S.C 17.A.V 17.6.T 17.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ə⁵ʃaː⁵n	0	2169	ə ⁵ ʃ aː ⁵ - - n
1206	594_grass	KHKFang12	nɛ̀m / bə̀nɛ̀m	n ɛ ³ m	4 7 8 4	AXTN	NE6M	22	22.N.C 22.E.V 22.6.T 22.M.c	1.6 3.0 1.0 0.5	nɛ³m	0	2173	- - - n - ɛ ³ - m -
1207	594_grass	DPNFang13	nɛ̀m / bə̀nɛ̀m	n ɛ ³ m	4 7 8 4	AXTN	NE6M	10	10.N.C 10.E.V 10.6.T 10.M.c	1.6 3.0 1.0 0.5	nɛ³m	0	2173	- - - n - ɛ ³ - m -
1208	594_grass	KDVFang1	nɛ̀m / bə́nɛ̂m	n ɛ ³ m	4 7 8 4	AXTN	NE6M	19	19.N.C 19.E.V 19.6.T 19.M.c	1.6 3.0 1.0 0.5	nɛ³m	0	2173	- - - n - ɛ ³ - m -
1209	594_grass	KJSFang2	nɛ̂m/ bə́nɛ̂m	n ɛ ⁵ ¹ m	4 7 8 8 4	AXTTN	NE66M	23	23.N.C 23.E.V 23.6.T 23.6.T 23.M.c	1.6 3.0 1.0 1.0 0.5	nɛ⁵¹m	0	2173	- - - n - ɛ ⁵ ¹ m -
1210	594_grass	JGYKoshin3	ḿfʷã̂ː / tə́mfʷã̂ː	m ⁵ fʷ ãː ⁵ ¹	4 8 3 7 8 8	ATBYTT	M6BA66	14	14.M.C 14.6.T 14.B.C 14.A.V 14.6.T 14.6.T	1.6 1.0 1.3 3.0 1.0 1.0	m⁵fʷãː⁵¹	0	2178	- - m - - ⁵ fʷ ãː ⁵ ¹
1211	594_grass	TELKoshin4	ŋ́fṹã̀ / tə́ŋfṹã́	ŋ ⁵ f ũ ⁵ ã ¹	4 8 3 7 8 7 8	ATBYTYT	N6BY6A6	41	41.N.C 41.6.T 41.B.C 41.Y.V 41.6.T 41.A.V 41.6.T	1.6 1.0 1.3 3.0 1.0 3.0 1.0	ŋ⁵fũ⁵ã¹	0	2178	ŋ ⁵ - f ũ ⁵ - ã ¹ -
1212	594_grass	MRYKoshin2	mfũ̀ə̃̀ / ø	m f ũ ¹ ə̃ ¹	4 3 7 8 7 8	ACYTYT	MBY6E6	28	28.M.C 28.B.C 28.Y.V 28.6.T 28.E.V 28.6.T	1.6 1.2 3.0 1.0 3.0 1.0	mfũ¹ə̃¹	0	2178	- - m f ũ ¹ - ə̃ ¹ -
1213	594_grass	KCSKung3	kə̀ɣɛ̂ʲ / ʊ̀ɣɛ̂ʲ	k ə ¹ ɣ ɛ ⁵ ¹ j	1 7 8 3 7 8 8 6	AXTBYTTN	KE6GE66J	16	16.K.C 16.E.V 16.6.T 16.G.C 16.E.V 16.6.T 16.6.T 16.J.c	1.6 3.0 1.0 1.3 3.0 1.0 1.0 0.5	kə¹ɣɛ⁵¹j	0	2171	k ə ¹ ɣ ɛ ⁵ - ¹ j
1214	594_grass	NJSKung4	kə̀ɣɛ̂ʲ / ʊ̀ɣɛ̂ʲ	k ə ¹ ɣ ɛ ⁵ ¹ j	1 7 8 3 7 8 8 6	AXTBYTTN	KE6GE66J	34	34.K.C 34.E.V 34.6.T 34.G.C 34.E.V 34.6.T 34.6.T 34.J.c	1.6 3.0 1.0 1.3 3.0 1.0 1.0 0.5	kə¹ɣɛ⁵¹j	0	2171	k ə ¹ ɣ ɛ ⁵ - ¹ j
1215	594_grass	BNMKung2	kə̀ɣɛ́ɪ́ / ʊ̀ɣɛ́ɪ́	k ə ¹ ɣ ɛ ⁵ ɪ ⁵	1 7 8 3 7 8 7 8	AXTBYTYT	KE6GE6I6	6	6.K.C 6.E.V 6.6.T 6.G.C 6.E.V 6.6.T 6.I.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0	kə¹ɣɛ⁵ɪ⁵	0	2171	k ə ¹ ɣ ɛ ⁵ ɪ ⁵ -
1216	594_grass	NMNMundabli3	nʷòm / ɲʷôm~ńnʷôm	nʷ o ³ m	4 7 8 4	AXTN	NU6M	36	36.N.C 36.U.V 36.6.T 36.M.c	1.6 3.0 1.0 0.5	nʷo³m	0	2173	- - - nʷ - o ³ - m -
1217	594_grass	CENMundabli2	yùə́n / ʃâːn	j o ¹ ə ⁵ n	6 7 8 7 8 4	AXTYTN	JU6E6N	7	7.J.C 7.U.V 7.6.T 7.E.V 7.6.T 7.N.c	1.6 3.0 1.0 3.0 1.0 0.5	jo¹ə⁵n	0	2172	j o ¹ ə ⁵ n
1218	594_grass	LFNMundabli1	ŋʊ́àm / ŋʊ̄āmbó	ŋ ʊ ⁵ a ³ m	4 7 8 7 8 4	AXTYTN	NY6A6M	25	25.N.C 25.Y.V 25.6.T 25.A.V 25.6.T 25.M.c	1.6 3.0 1.0 3.0 1.0 0.5	ŋʊ⁵a³m	0	2173	ŋ ʊ ⁵ - - a ³ - m -
1219	594_grass	NINMundabli4	ʃân ~ʃâɲ ~nwòm / ʃāːnə́ ~nwòm	ʃ a ⁵ ¹ n	3 7 8 8 4	AXTTN	SA66N	33	33.S.C 33.A.V 33.6.T 33.6.T 33.N.c	1.6 3.0 1.0 1.0 0.5	ʃa⁵¹n	0	2169	- - ʃ a ⁵ ¹ - n
1220	594_grass	NGTMunken3	bìnám / bínámə́	b i ¹ n a ⁵ m	1 7 8 4 7 8 4	AXTBYTN	PI6NA6M	32	32.P.C 32.I.V 32.6.T 32.N.C 32.A.V 32.6.T 32.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	bi¹na⁵m	0	2173	b i ¹ n - a ⁵ - m -
1221	594_grass	NUNMunken4	ánám / bínám	a ⁵ n a ⁵ m	7 8 4 7 8 4	XTBYTN	A6NA6M	38	38.A.V 38.6.T 38.N.C 38.A.V 38.6.T 38.M.c	3.0 1.0 1.3 3.0 1.0 0.5	a⁵na⁵m	0	2173	- a ⁵ n - a ⁵ - m -
1222	594_grass	NEAMunken1	ánám / bínám	a ⁵ n a ⁵ m	7 8 4 7 8 4	XTBYTN	A6NA6M	30	30.A.V 30.6.T 30.N.C 30.A.V 30.6.T 30.M.c	3.0 1.0 1.3 3.0 1.0 0.5	a⁵na⁵m	0	2173	- a ⁵ n - a ⁵ - m -
1223	594_grass	TNTMunken2	ánám / bínám	a ⁵ n a ⁵ m	7 8 4 7 8 4	XTBYTN	A6NA6M	42	42.A.V 42.6.T 42.N.C 42.A.V 42.6.T 42.M.c	3.0 1.0 1.3 3.0 1.0 0.5	a⁵na⁵m	0	2173	- a ⁵ n - a ⁵ - m -
1224	594_grass	MCANgun3	kə̀nám~ànám / bìnám~ɪ̀nám	k ə ¹ n a ⁵ m	1 7 8 4 7 8 4	AXTBYTN	KE6NA6M	26	26.K.C 26.E.V 26.6.T 26.N.C 26.A.V 26.6.T 26.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹na⁵m	0	2173	k ə ¹ n - a ⁵ - m -
1225	594_grass	KBMNgun4	kə̀nám / bìnám	k ə ¹ n a ⁵ m	1 7 8 4 7 8 4	AXTBYTN	KE6NA6M	15	15.K.C 15.E.V 15.6.T 15.N.C 15.A.V 15.6.T 15.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹na⁵m	0	2173	k ə ¹ n - a ⁵ - m -
1226	594_grass	WCANgun1	kə̀nám / bìnám	k ə ¹ n a ⁵ m	1 7 8 4 7 8 4	AXTBYTN	KE6NA6M	43	43.K.C 43.E.V 43.6.T 43.N.C 43.A.V 43.6.T 43.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹na⁵m	0	2173	k ə ¹ n - a ⁵ - m -
1227	594_grass	AOMNgun2	kə̀náːm / bìnáːm	k ə ¹ n aː ⁵ m	1 7 8 4 7 8 4	AXTBYTN	KE6NA6M	3	3.K.C 3.E.V 3.6.T 3.N.C 3.A.V 3.6.T 3.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə¹naː⁵m	0	2173	k ə ¹ n - aː ⁵ - m -
1228	594_grass	APBMumfu1	ʃɛ̂ʔn / ʃɛ̌ʔn	ʃ ɛ ⁵ ¹ ʔ n	3 7 8 8 1 4	AXTTBC	SE66HN	4	4.S.C 4.E.V 4.6.T 4.6.T 4.H.C 4.N.C	1.6 3.0 1.0 1.0 1.3 1.2	ʃɛ⁵¹ʔn	0	2169	- - ʃ ɛ ⁵ ¹ ʔ n
1229	594_grass	DNMMumfu2	nâːm~nâm / nâːmbə̌~nâm	n aː ⁵ ¹ m	4 7 8 8 4	AXTTN	NA66M	8	8.N.C 8.A.V 8.6.T 8.6.T 8.M.c	1.6 3.0 1.0 1.0 0.5	naː⁵¹m	0	2173	- - - n - aː ⁵ ¹ m -
1230	594_grass	BKBMashi2	fwèn / fwén	f w e ¹ n	3 6 7 8 4	ACXTN	BWE6N	5	5.B.C 5.W.C 5.E.V 5.6.T 5.N.c	1.6 1.2 3.0 1.0 0.5	fwe¹n	0	2170	f w e ¹ - n
1231	594_grass	KFKMashi1	fwên / ø	f w e ⁵ ¹ n	3 6 7 8 8 4	ACXTTN	BWE66N	21	21.B.C 21.W.C 21.E.V 21.6.T 21.6.T 21.N.c	1.6 1.2 3.0 1.0 1.0 0.5	fwe⁵¹n	0	2170	f w e ⁵ ¹ n
1232	594_grass	ABSMissong1	kínɪ᷇ːm / bínɪ᷇ːm	k i ⁵ n ɪː ⁵ ³ m	1 7 8 4 7 8 8 4	AXTBYTTN	KI6NI66M	1	1.K.C 1.I.V 1.6.T 1.N.C 1.I.V 1.6.T 1.6.T 1.M.c	1.6 3.0 1.0 1.3 3.0 1.0 1.0 0.5	ki⁵nɪː⁵³m	0	2173	k i ⁵ n - ɪː ⁵ ³ m -
1233	594_grass	AGAMissong2	bínɪ᷇ːm / bínɪ᷇ːmbí	b i ⁵ n ɪː ⁵ ³ m	1 7 8 4 7 8 8 4	AXTBYTTN	PI6NI66M	2	2.P.C 2.I.V 2.6.T 2.N.C 2.I.V 2.6.T 2.6.T 2.M.c	1.6 3.0 1.0 1.3 3.0 1.0 1.0 0.5	bi⁵nɪː⁵³m	0	2173	b i ⁵ n - ɪː ⁵ ³ m -
#
4191	596_grasshopper	NVBAbar7	kə̀ⁿdʒám / ɪ̀ⁿdʒámbî	k ə ¹ n d ʒ a ⁵ m	1 7 8 4 1 3 7 8 4	AXTMBCYTN	KE6NTSA6M	39	39.K.C 39.E.V 39.6.T 39.N.c 39.T.C 39.S.C 39.A.V 39.6.T 39.M.c	1.6 3.0 1.0 1.1 1.3 1.2 3.0 1.0 0.5	kə¹ndʒa⁵m	0	2194	k ə ¹ n d ʒ a ⁵ m - -
4192	596_grasshopper	ECLAbar8	kə̀ⁿdʒám / bìⁿdʒám	k ə ¹ n d ʒ a ⁵ m	1 7 8 4 1 3 7 8 4	AXTMBCYTN	KE6NTSA6M	11	11.K.C 11.E.V 11.6.T 11.N.c 11.T.C 11.S.C 11.A.V 11.6.T 11.M.c	1.6 3.0 1.0 1.1 1.3 1.2 3.0 1.0 0.5	kə¹ndʒa⁵m	0	2194	k ə ¹ n d ʒ a ⁵ m - -
4193	596_grasshopper	NMAAbar1	kèndʒám / bìndʒám	k e ¹ n dʒ a ⁵ m	1 7 8 4 1 7 8 4	AXTMBYTN	KE6NTA6M	35	35.K.C 35.E.V 35.6.T 35.N.c 35.T.C 35.A.V 35.6.T 35.M.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	ke¹ndʒa⁵m	0	2194	k e ¹ n dʒ - a ⁵ m - -
4194	596_grasshopper	NACAbar2	kə̀ndʒám / bìndʒám	k ə ¹ n dʒ a ⁵ m	1 7 8 4 1 7 8 4	AXTMBYTN	KE6NTA6M	29	29.K.C 29.E.V 29.6.T 29.N.c 29.T.C 29.A.V 29.6.T 29.M.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə¹ndʒa⁵m	0	2194	k ə ¹ n dʒ - a ⁵ m - -
4195	596_grasshopper	NEMAjumbu9	vɥʊ̈̀nə́ / vɥʊ̈́nə́~kə̀vǘnə́	v ɥ ʊʱ ¹ n ə ⁵	3 6 7 8 4 7 8	ACXTBYT	BJY6NE6	31	31.B.C 31.J.C 31.Y.V 31.6.T 31.N.C 31.E.V 31.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	vɥʊʱ¹nə⁵	0	2200	v ɥ ʊʱ ¹ n ə ⁵
4196	596_grasshopper	NVIAjumbu1	kə̀mgbò / bə̀mgbò	k ə ³ m gb o ¹	1 7 8 4 1 7 8	AXTMBYT	KE6MKU6	40	40.K.C 40.E.V 40.6.T 40.M.c 40.K.C 40.U.V 40.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kə³mgbo¹	0	2195	k ə ³ m gb o ¹ - -
4197	596_grasshopper	KMNAjumbu2	vǜnə́ / kə̀vǘnə́	v uʱ ¹ n ə ⁵	3 7 8 4 7 8	AXTBYT	BY6NE6	24	24.B.C 24.Y.V 24.6.T 24.N.C 24.E.V 24.6.T	1.6 3.0 1.0 1.3 3.0 1.0	vuʱ¹nə⁵	0	2200	v - uʱ ¹ n ə ⁵
4198	596_grasshopper	KDCAjumbu10	kə̀ⁿgbʊ̀ / bə̀ⁿgbʊ̀	k ə ¹ n gb ʊ ¹	1 7 8 4 1 7 8	AXTMBYT	KE6NKY6	18	18.K.C 18.E.V 18.6.T 18.N.c 18.K.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	kə¹ngbʊ¹	0	2195	k ə ¹ n gb ʊ ¹ - -
4199	596_grasshopper	ENBBiya1	kàkà / bə̀kàkà	k a ¹ k a ¹	1 7 8 1 7 8	AXTBYT	KA6KA6	12	12.K.C 12.A.V 12.6.T 12.K.C 12.A.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ka¹ka¹	0	2195	k a ¹ - k a ¹ - -
4200	596_grasshopper	ICNBiya2	kə̀mfã̌ː / bìmfã̌ː ~ kə̀jo᷇ː / bìjo᷇ː	k ə ³ m f ã ¹ ⁵	1 7 8 4 3 7 8 8	AXTMBYTT	KE6MBA66	13	13.K.C 13.E.V 13.6.T 13.M.c 13.B.C 13.A.V 13.6.T 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.0	kə³mfã¹⁵	0	2181	k ə ³ m f ã ¹ - ⁵
4201	596_grasshopper	NNBBuu3	kə̀ⁿgáːmə́ / bə̀ⁿgáːmə́	k ə ¹ n g aː ⁵ m ə ⁵	1 7 8 4 1 7 8 4 7 8	AXTMBYTBYT	KE6NKA6ME6	37	37.K.C 37.E.V 37.6.T 37.N.c 37.K.C 37.A.V 37.6.T 37.M.C 37.E.V 37.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ngaː⁵mə⁵	0	2194	k ə ¹ n - g aː ⁵ m ə ⁵
4202	596_grasshopper	MNJBuu4	kə̀ⁿgáːmə́ / bə̀ⁿgáːmə́	k ə ¹ n g aː ⁵ m ə ⁵	1 7 8 4 1 7 8 4 7 8	AXTMBYTBYT	KE6NKA6ME6	27	27.K.C 27.E.V 27.6.T 27.N.c 27.K.C 27.A.V 27.6.T 27.M.C 27.E.V 27.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ngaː⁵mə⁵	0	2194	k ə ¹ n - g aː ⁵ m ə ⁵
4203	596_grasshopper	KEMBuu1	kə̀ŋgáːmə́ / bə̀ŋgáːmə́	k ə ¹ ŋ g aː ⁵ m ə ⁵	1 7 8 4 1 7 8 4 7 8	AXTMBYTBYT	KE6NKA6ME6	20	20.K.C 20.E.V 20.6.T 20.N.c 20.K.C 20.A.V 20.6.T 20.M.C 20.E.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋgaː⁵mə⁵	0	2194	k ə ¹ ŋ - g aː ⁵ m ə ⁵
4204	596_grasshopper	KCYBuu2	fə̀ŋgáːmə́ / bə̀ŋgáːmə́	f ə ¹ ŋ g aː ⁵ m ə ⁵	3 7 8 4 1 7 8 4 7 8	AXTMBYTBYT	BE6NKA6ME6	17	17.B.C 17.E.V 17.6.T 17.N.c 17.K.C 17.A.V 17.6.T 17.M.C 17.E.V 17.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	fə¹ŋgaː⁵mə⁵	0	2194	f ə ¹ ŋ - g aː ⁵ m ə ⁵
4205	596_grasshopper	KHKFang12	ⁿgíŋ / ⁿgíŋⁿgə́lə̀	n g i ⁵ ŋ	4 1 7 8 4	ACYTN	NKI6N	22	22.N.C 22.K.C 22.I.V 22.6.T 22.N.c	1.6 1.2 3.0 1.0 0.5	ngi⁵ŋ	0	2187	n g i ⁵ - ŋ - - - - - -
4206	596_grasshopper	DPNFang13	ⁿgíŋⁿgə́lə̀ / bə̀ⁿgíŋⁿgə́lə̀	n g i ⁵ ŋ n g ə ⁵ l ə ¹	4 1 7 8 4 4 1 7 8 5 7 8	ACYTLMBYTBYT	NKI6NNKE6LE6	10	10.N.C 10.K.C 10.I.V 10.6.T 10.N.c 10.N.c 10.K.C 10.E.V 10.6.T 10.L.C 10.E.V 10.6.T	1.6 1.2 3.0 1.0 1.1 1.1 1.3 3.0 1.0 1.3 3.0 1.0	ngi⁵ŋngə⁵lə¹	0	2187	n g i ⁵ ŋ n g ə ⁵ l ə ¹
4207	596_grasshopper	KDVFang1	ŋgɪ́ŋgə́lə̄ / bə̀ŋgɪ́ŋgə́lə̄	ŋ g ɪ ⁵ ŋ g ə ⁵ l ə ³	4 1 7 8 4 1 7 8 5 7 8	ACYTMBYTBYT	NKI6NKE6LE6	19	19.N.C 19.K.C 19.I.V 19.6.T 19.N.c 19.K.C 19.E.V 19.6.T 19.L.C 19.E.V 19.6.T	1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	ŋgɪ⁵ŋgə⁵lə³	0	2187	ŋ g ɪ ⁵ - ŋ g ə ⁵ l ə ³
4208	596_grasshopper	JGYKoshin3	kə́tâɲ / bə́ntâɲ	k ə ⁵ t a ⁵ ¹ ɲ	1 7 8 1 7 8 8 4	AXTBYTTN	KE6TA66N	14	14.K.C 14.E.V 14.6.T 14.T.C 14.A.V 14.6.T 14.6.T 14.N.c	1.6 3.0 1.0 1.3 3.0 1.0 1.0 0.5	kə⁵ta⁵¹ɲ	0	2182	k ə ⁵ - t a ⁵ ¹ ɲ
4209	596_grasshopper	TELKoshin4	kə́ntâɲ / bə́ntâɲ	k ə ⁵ n t a ⁵ ¹ ɲ	1 7 8 4 1 7 8 8 4	AXTMBYTTN	KE6NTA66N	41	41.K.C 41.E.V 41.6.T 41.N.c 41.T.C 41.A.V 41.6.T 41.6.T 41.N.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.0 0.5	kə⁵nta⁵¹ɲ	0	2182	k ə ⁵ n t a ⁵ ¹ ɲ
4210	596_grasshopper	DPJKoshin1	kə̀kǽ  /  bə̀kǽ	k ə ¹ k æ ⁵	1 7 8 1 7 8	AXTBYT	KE6KE6	9	9.K.C 9.E.V 9.6.T 9.K.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə¹kæ⁵	0	2195	k ə ¹ - k æ ⁵ - -
4211	596_grasshopper	MRYKoshin2	ø /  bə̀kǽ	b ə ¹ k æ ⁵	1 7 8 1 7 8	AXTBYT	PE6KE6	28	28.P.C 28.E.V 28.6.T 28.K.C 28.E.V 28.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bə¹kæ⁵	0	2183	b ə ¹ k æ ⁵ -
4212	596_grasshopper	KCSKung3	kə́tsú / ùtsú	k ə ⁵ ts u ¹	1 7 8 2 7 8	AXTBYT	KE6CY6	16	16.K.C 16.E.V 16.6.T 16.C.C 16.Y.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵tsu¹	0	2195	k ə ⁵ - ts u ¹ - -
4213	596_grasshopper	NJSKung4	kə́tsʊ᷇~kə́tsʊ́ / sə̀tsʊ᷇ː~ʊ́tsʊ́	k ə ⁵ ts ʊ ⁵ ³	1 7 8 2 7 8 8	AXTBYTT	KE6CY66	34	34.K.C 34.E.V 34.6.T 34.C.C 34.Y.V 34.6.T 34.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.0	kə⁵tsʊ⁵³	0	2195	k ə ⁵ - ts ʊ ⁵ - ³
4214	596_grasshopper	ZKGKung1	kə́tsú / ʊ́tsú	k ə ⁵ ts u ¹	1 7 8 2 7 8	AXTBYT	KE6CY6	44	44.K.C 44.E.V 44.6.T 44.C.C 44.Y.V 44.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵tsu¹	0	2195	k ə ⁵ - ts u ¹ - -
4215	596_grasshopper	BNMKung2	kə́tsú / ʊ́tsú	k ə ⁵ ts u ¹	1 7 8 2 7 8	AXTBYT	KE6CY6	6	6.K.C 6.E.V 6.6.T 6.C.C 6.Y.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	kə⁵tsu¹	0	2195	k ə ⁵ - ts u ¹ - -
4216	596_grasshopper	NMNMundabli3	tʷôm / tʷôm	tʷ o ⁵ ¹ m	1 7 8 8 4	AXTTN	TU66M	36	36.T.C 36.U.V 36.6.T 36.6.T 36.M.c	1.6 3.0 1.0 1.0 0.5	tʷo⁵¹m	0	2185	tʷ - o ⁵ ¹ - m
4217	596_grasshopper	CENMundabli2	tʷɥôɦm / tɥòɦmbóɦ	tʷ ɥ o ⁵ ¹ ɦ m	1 6 7 8 8 3 4	ACXTTBC	TJU66HM	7	7.T.C 7.J.C 7.U.V 7.6.T 7.6.T 7.H.C 7.M.C	1.6 1.2 3.0 1.0 1.0 1.3 1.2	tʷɥo⁵¹ɦm	0	2185	tʷ ɥ o ⁵ ¹ ɦ m
4218	596_grasshopper	LFNMundabli1	kpɨ́kpǎː / kpɨ́kpǎːbō	kp ɨ ⁵ kp aː ¹ ⁵	1 7 8 1 7 8 8	AXTBYTT	KI6KA66	25	25.K.C 25.I.V 25.6.T 25.K.C 25.A.V 25.6.T 25.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.0	kpɨ⁵kpaː¹⁵	0	2195	kp ɨ ⁵ - kp aː ¹ - ⁵
4219	596_grasshopper	NINMundabli4	kpúkpaɑ̄ ~twòːm / kpúkpābó ~twòːmbó	kp u ¹ kp a ³ ɑ ³	1 7 8 1 7 8 7 8	AXTBYTYT	KY6KA6A6	33	33.K.C 33.Y.V 33.6.T 33.K.C 33.A.V 33.6.T 33.A.V 33.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0	kpu¹kpa³ɑ³	0	2195	kp u ¹ - kp a ³ ɑ ³
4220	596_grasshopper	NGTMunken3	àndʒámə́ / bìndʒámə́	a ¹ n dʒ a ⁵ m ə ⁵	7 8 4 1 7 8 4 7 8	XTMBYTBYT	A6NTA6ME6	32	32.A.V 32.6.T 32.N.c 32.T.C 32.A.V 32.6.T 32.M.C 32.E.V 32.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a¹ndʒa⁵mə⁵	0	2194	- a ¹ n dʒ - a ⁵ m ə ⁵
4221	596_grasshopper	NUNMunken4	àndʒámə́ / bìndʒámə́~mùndʒámə́	a ¹ n dʒ a ⁵ m ə ⁵	7 8 4 1 7 8 4 7 8	XTMBYTBYT	A6NTA6ME6	38	38.A.V 38.6.T 38.N.c 38.T.C 38.A.V 38.6.T 38.M.C 38.E.V 38.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a¹ndʒa⁵mə⁵	0	2194	- a ¹ n dʒ - a ⁵ m ə ⁵
4222	596_grasshopper	NEAMunken1	àndʒáːmə́ / bìndʒáːmə́	a ¹ n dʒ aː ⁵ m ə ⁵	7 8 4 1 7 8 4 7 8	XTMBYTBYT	A6NTA6ME6	30	30.A.V 30.6.T 30.N.c 30.T.C 30.A.V 30.6.T 30.M.C 30.E.V 30.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a¹ndʒaː⁵mə⁵	0	2194	- a ¹ n dʒ - aː ⁵ m ə ⁵
4223	596_grasshopper	TNTMunken2	àndʒáːmə́ / bìndʒáːmə́	a ¹ n dʒ aː ⁵ m ə ⁵	7 8 4 1 7 8 4 7 8	XTMBYTBYT	A6NTA6ME6	42	42.A.V 42.6.T 42.N.c 42.T.C 42.A.V 42.6.T 42.M.C 42.E.V 42.6.T	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	a¹ndʒaː⁵mə⁵	0	2194	- a ¹ n dʒ - aː ⁵ m ə ⁵
4224	596_grasshopper	MCANgun3	ʊ̀fʷɛ́n~ʊ̀fʲɛ́n~ / kə̀ʊ́fʷɛ́n~àfʲɛ́n	ʊ ¹ fʷ ɛ ⁵ n	7 8 3 7 8 4	XTBYTN	Y6BE6N	26	26.Y.V 26.6.T 26.B.C 26.E.V 26.6.T 26.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ʊ¹fʷɛ⁵n	0	2183	- ʊ ¹ fʷ ɛ ⁵ n
4225	596_grasshopper	KBMNgun4	kə̀ⁿfáːm / bìⁿfáːm	k ə ¹ n f aː ⁵ m	1 7 8 4 3 7 8 4	AXTMBYTN	KE6NBA6M	15	15.K.C 15.E.V 15.6.T 15.N.c 15.B.C 15.A.V 15.6.T 15.M.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə¹nfaː⁵m	0	2181	k ə ¹ n f aː ⁵ m -
4226	596_grasshopper	WCANgun1	kə̀mfám / bìmfám	k ə ³ m f a ⁵ m	1 7 8 4 3 7 8 4	AXTMBYTN	KE6MBA6M	43	43.K.C 43.E.V 43.6.T 43.M.c 43.B.C 43.A.V 43.6.T 43.M.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	kə³mfa⁵m	0	2181	k ə ³ m f a ⁵ m -
