ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
10814	termite	NEMAjumbu9	kə̀ⁿdʒìɲ / bə̀ⁿdʒìɲ	k ə.¹/ə ⁿd ʒ i.¹/i ɲ	1 7 1 3 7 4	AXBCYN	KETSIN	36	36.K.C 36.E.V 36.T.C 36.S.C 36.I.V 36.N.c	2.0 1.5 1.75 1.5 1.3 0.8	kə.¹/əⁿdʒi.¹/iɲ	0	3907	k ə.¹/ə ⁿd ʒ i.¹/i - - - ɲ
10815	termite	NVIAjumbu1	kə̀ndʒìn / bə̀ndʒìn	k ə.¹/ə n dʒ i.¹/i n	1 7 4 1 7 4	AXMBYN	KENTIN	49	49.K.C 49.E.V 49.N.c 49.T.C 49.I.V 49.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kə.¹/əndʒi.¹/in	0	3898	k ə.¹/ə n dʒ i.¹/i - n
10816	termite	KMNAjumbu2	kə̀ndʒìɲ / bə̀ndʒìn	k ə.¹/ə n dʒ i.¹/i ɲ	1 7 4 1 7 4	AXMBYN	KENTIN	25	25.K.C 25.E.V 25.N.c 25.T.C 25.I.V 25.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kə.¹/əndʒi.¹/iɲ	0	3898	k ə.¹/ə n dʒ i.¹/i - ɲ
10817	termite	KDCAjumbu10	kə́ⁿdʒîn / bə́ⁿdʒîn	k ə.⁵/ə ⁿd ʒ i.⁵¹/i n	1 7 1 3 7 4	AXBCYN	KETSIN	19	19.K.C 19.E.V 19.T.C 19.S.C 19.I.V 19.N.c	2.0 1.5 1.75 1.5 1.3 0.8	kə.⁵/əⁿdʒi.⁵¹/in	0	3907	k ə.⁵/ə ⁿd ʒ i.⁵¹/i - - - n
10818	termite	NNBBuu3	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː	f ə.¹/ə n g ɔː.⁵¹/ɔː	3 7 4 1 7	AXMBZ	BENKU	45	45.B.C 45.E.V 45.N.c 45.K.C 45.U.V	2.0 1.5 1.1 1.75 0.8	fə.¹/əngɔː.⁵¹/ɔː	0	3919	f ə.¹/ə n g ɔː.⁵¹/ɔː
10819	termite	MNJBuu4	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː	f ə.¹/ə n g ɔː.⁵¹/ɔː	3 7 4 1 7	AXMBZ	BENKU	29	29.B.C 29.E.V 29.N.c 29.K.C 29.U.V	2.0 1.5 1.1 1.75 0.8	fə.¹/əngɔː.⁵¹/ɔː	0	3919	f ə.¹/ə n g ɔː.⁵¹/ɔː
10820	termite	KEMBuu1	ʃyə́kə́ / kə́ʃyə́kə́nə́	ʃ j ə.⁵/ə k ə.⁵/ə	3 6 7 1 7	ACXBZ	SJEKE	21	21.S.C 21.J.C 21.E.V 21.K.C 21.E.V	2.0 1.5 1.5 1.75 0.8	ʃjə.⁵/əkə.⁵/ə	0	3912	ʃ j ə.⁵/ə k ə.⁵/ə
10821	termite	KHKFang12	dzɘ̌ɣ / dzɘ̌:ɣ	d z ɘ.¹⁵/ɘ ɣ	1 3 7 3	ACXN	TSEG	23	23.T.C 23.S.C 23.E.V 23.G.c	2.0 1.5 1.5 0.8	dzɘ.¹⁵/ɘɣ	0	3900	d z ɘ.¹⁵/ɘ ɣ
10822	termite	DPNFang13	dzə̌ːɣ / dzə́ɣ	d z əː.¹⁵/əː ɣ	1 3 7 3	ACXN	TSEG	10	10.T.C 10.S.C 10.E.V 10.G.c	2.0 1.5 1.5 0.8	dzəː.¹⁵/əːɣ	0	3900	d z əː.¹⁵/əː ɣ
10823	termite	JGYKoshin3	ⁿgbʊ̀ ~ ǹtʃɔ̌ː / bə̀ⁿgbʊ̀ ~ bɛ̀ntʃɔ̌ː	n gb ʊ.¹/ʊ	4 1 7	ACZ	NKY	15	15.N.C 15.K.C 15.Y.V	2.0 1.5 0.8	ngbʊ.¹/ʊ	0	3901	n gb ʊ.¹/ʊ
10824	termite	TELKoshin4	gɣə́ / tə̄gɣə́	g ɣ ə.⁵/ə	1 3 7	ACX	KGE	50	50.K.C 50.G.C 50.E.V	2.0 1.5 1.5	gɣə.⁵/ə	0	3937	g ɣ ə.⁵/ə
10825	termite	KCSKung3	ɪ̀kə́ʲ / sə̀kə́ʲ	ɪ.¹/ɪ k ə.⁵/ə j	7 1 7 6	XBYN	IKEJ	17	17.I.V 17.K.C 17.E.V 17.J.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪkə.⁵/əj	0	3910	ɪ.¹/ɪ k ə.⁵/ə j -
10826	termite	NJSKung4	ɪ̀kə́ɪ́~ɪ́kéʲ / sə̀kə́ɪ́~sə̀kéʲ	ɪ.¹/ɪ k ə.⁵/ə ɪ.⁵/ɪ	7 1 7 7	XBYZ	IKEI	41	41.I.V 41.K.C 41.E.V 41.I.V	1.5 1.75 1.3 0.8	ɪ.¹/ɪkə.⁵/əɪ.⁵/ɪ	0	3910	ɪ.¹/ɪ k ə.⁵/ə - ɪ.⁵/ɪ
10827	termite	NMNMundabli3	ʃə̄ŋgə̄lə̄ / ʃə̄ŋgə̄lə̄	ʃ ə.³/ə ŋ g ə.³/ə l ə.³/ə	3 7 4 1 7 5 7	AXMBYBZ	SENKELE	43	43.S.C 43.E.V 43.N.c 43.K.C 43.E.V 43.L.C 43.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃə.³/əŋgə.³/ələ.³/ə	0	3903	- ʃ ə.³/ə - ŋ g ə.³/ə l ə.³/ə
10828	termite	CENMundabli2	ʃə́ŋŋgə́ / ʃə́ŋŋgə́lə́	ʃ ə.⁵/ə ŋ ŋ g ə.⁵/ə	3 7 4 4 1 7	AXLMBZ	SENNKE	8	8.S.C 8.E.V 8.N.c 8.N.c 8.K.C 8.E.V	2.0 1.5 1.1 1.1 1.75 0.8	ʃə.⁵/əŋŋgə.⁵/ə	0	3903	- ʃ ə.⁵/ə ŋ ŋ g - - ə.⁵/ə
10829	termite	LFNMundabli1	ø ʃə́ŋgə́lə́ / ʃə̄ŋgə̄lə̄bɔ́	ø.³/ø ʃ ə.⁵/ə ŋ g ə.⁵/ə l ə.⁵/ə	7 3 7 4 1 7 5 7	XBYMBYBZ	USENKELE	26	26.U.V 26.S.C 26.E.V 26.N.c 26.K.C 26.E.V 26.L.C 26.E.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	ø.³/øʃə.⁵/əŋgə.⁵/ələ.⁵/ə	0	3903	ø.³/ø ʃ ə.⁵/ə - ŋ g ə.⁵/ə l ə.⁵/ə
10830	termite	NINMundabli4	ʃə́ŋə́lə̄ / ʃə̄ŋgə̄lə́	ʃ ə.⁵/ə ŋ ə.⁵/ə l ə.³/ə	3 7 4 7 5 7	AXBYBZ	SENELE	39	39.S.C 39.E.V 39.N.C 39.E.V 39.L.C 39.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃə.⁵/əŋə.⁵/ələ.³/ə	0	3903	- ʃ ə.⁵/ə - ŋ - ə.⁵/ə l ə.³/ə
10831	termite	NGTMunken3	ɪ̀zó / bìzólə́	ɪ.¹/ɪ z o.⁵/o	7 3 7	XBZ	ISU	38	38.I.V 38.S.C 38.U.V	1.5 1.75 0.8	ɪ.¹/ɪzo.⁵/o	0	3904	ɪ.¹/ɪ z o.⁵/o -
10832	termite	NUNMunken4	ázó ~ ɪ̀zó / bìzó~ɪ́zó	a.⁵/a z o.⁵/o	7 3 7	XBZ	ASU	47	47.A.V 47.S.C 47.U.V	1.5 1.75 0.8	a.⁵/azo.⁵/o	0	3904	a.⁵/a z o.⁵/o -
10833	termite	NEAMunken1	àzə̀zólə́ / bìzə̀zóːlə́	a.¹/a z ə.¹/ə z o.⁵/o l ə.⁵/ə	7 3 7 3 7 5 7	XBYBYBZ	ASESULE	35	35.A.V 35.S.C 35.E.V 35.S.C 35.U.V 35.L.C 35.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	a.¹/azə.¹/əzo.⁵/olə.⁵/ə	0	3923	- - - a.¹/a - z ə.¹/ə z o.⁵/o l ə.⁵/ə
10834	termite	TNTMunken2	àdzə̀zɔ́ːlə́ / bìdzə̀zɔ́ːlə́	a.¹/a d z ə.¹/ə z ɔː.⁵/ɔː l ə.⁵/ə	7 1 3 7 3 7 5 7	XBCYBYBZ	ATSESULE	51	51.A.V 51.T.C 51.S.C 51.E.V 51.S.C 51.U.V 51.L.C 51.E.V	1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	a.¹/adzə.¹/əzɔː.⁵/ɔːlə.⁵/ə	0	3923	- - - a.¹/a d z ə.¹/ə z ɔː.⁵/ɔː l ə.⁵/ə
10835	termite	MCANgun3	kə̀kʊ̀kʷɛ́~àkʊ̀kʷɛ́ / bìkʊ̀kʷɛ́	k ə.¹/ə k ʊ.¹/ʊ kʷ ɛ.⁵/ɛ	1 7 1 7 1 7	AXBYBZ	KEKYKE	27	27.K.C 27.E.V 27.K.C 27.Y.V 27.K.C 27.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kə.¹/əkʊ.¹/ʊkʷɛ.⁵/ɛ	0	3909	k ə.¹/ə k ʊ.¹/ʊ kʷ ɛ.⁵/ɛ
10836	termite	KBMNgun4	kə̀zʊ̀zó /bìzʊ̀zó	k ə.¹/ə z ʊ.¹/ʊ z o.⁵/o	1 7 3 7 3 7	AXBYBZ	KESYSU	16	16.K.C 16.E.V 16.S.C 16.Y.V 16.S.C 16.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kə.¹/əzʊ.¹/ʊzo.⁵/o	0	3909	k ə.¹/ə z ʊ.¹/ʊ z o.⁵/o
10837	termite	WCANgun1	fyèázə́zɔ́ ~ fyězə́zɔ́ / mwèzə́zɔ́ ~ mwèázə́zɔ́	f j e.¹/e a.⁵/a z ə.⁵/ə z ɔ.⁵/ɔ	3 6 7 7 3 7 3 7	ACXYBYBZ	BJEASESU	52	52.B.C 52.J.C 52.E.V 52.A.V 52.S.C 52.E.V 52.S.C 52.U.V	2.0 1.5 1.5 1.3 1.75 1.3 1.75 0.8	fje.¹/ea.⁵/azə.⁵/əzɔ.⁵/ɔ	0	3923	f j e.¹/e a.⁵/a - z ə.⁵/ə z - - ɔ.⁵/ɔ
10838	termite	APBMumfu1	dzɔ̄ː / dzɔ̄ːyə́	d z ɔː.³/ɔː	1 3 7	ACX	TSU	4	4.T.C 4.S.C 4.U.V	2.0 1.5 1.5	dzɔː.³/ɔː	0	3900	d z ɔː.³/ɔː -
10839	termite	DNMMumfu2	zɔ̄l / zɔ̄lyə́	z ɔ.³/ɔ l	3 7 5	AXN	SUL	9	9.S.C 9.U.V 9.L.c	2.0 1.5 0.8	zɔ.³/ɔl	0	3904	- z ɔ.³/ɔ l
10840	termite	BKBMashi2	ɲ́ɲɪ́ ~ɲɪ́ / ø	ɲ.⁵/ɲ ɲ ɪ.⁵/ɪ	4 4 7	ACZ	NNI	6	6.N.C 6.N.C 6.I.V	2.0 1.5 0.8	ɲ.⁵/ɲɲɪ.⁵/ɪ	0	3901	ɲ.⁵/ɲ ɲ ɪ.⁵/ɪ
10841	termite	KFKMashi1	ní / ø	n i.⁵/i	4 7	AX	NI	22	22.N.C 22.I.V	2.0 1.5	ni.⁵/i	0	3901	n - i.⁵/i
10842	termite	ABSMissong1	kìndɛ̌ɛ̄ / bìndɛ̌ɛ̄	k i.¹/i n d ɛ.¹⁵/ɛ ɛ.³/ɛ	1 7 4 1 7 7	AXMBYZ	KINTEE	1	1.K.C 1.I.V 1.N.c 1.T.C 1.E.V 1.E.V	2.0 1.5 1.1 1.75 1.3 0.8	ki.¹/indɛ.¹⁵/ɛɛ.³/ɛ	0	3898	k i.¹/i n d ɛ.¹⁵/ɛ ɛ.³/ɛ -
10843	termite	AGAMissong2	kɪ̀ndɛ᷇ː / bìndɛ᷇ː	k ɪ.¹/ɪ n d ɛː.⁵³/ɛː	1 7 4 1 7	AXMBZ	KINTE	2	2.K.C 2.I.V 2.N.c 2.T.C 2.E.V	2.0 1.5 1.1 1.75 0.8	kɪ.¹/ɪndɛː.⁵³/ɛː	0	3898	k ɪ.¹/ɪ n d - ɛː.⁵³/ɛː -
15043	termite	NCCMumfu4	zɔ́l / zɔ́l	z ɔ.⁵/ɔ l	3 7 5	AXN	SUL	32	32.S.C 32.U.V 32.L.c	2.0 1.5 0.8	zɔ.⁵/ɔl	0	3904	- z ɔ.⁵/ɔ l
15044	termite	MEAMumfu3	zɔ́l / zɔ́l	z ɔ.⁵/ɔ l	3 7 5	AXN	SUL	28	28.S.C 28.U.V 28.L.c	2.0 1.5 0.8	zɔ.⁵/ɔl	0	3904	- z ɔ.⁵/ɔ l
15495	termite	NMSMissong4	kíndɛ̌ɛ̄ / bìndɛ̌ɛ̄	k i.⁵/i n d ɛ.¹⁵/ɛ ɛ.³/ɛ	1 7 4 1 7 7	AXMBYZ	KINTEE	44	44.K.C 44.I.V 44.N.c 44.T.C 44.E.V 44.E.V	2.0 1.5 1.1 1.75 1.3 0.8	ki.⁵/indɛ.¹⁵/ɛɛ.³/ɛ	0	3898	k i.⁵/i n d ɛ.¹⁵/ɛ ɛ.³/ɛ -
15496	termite	NDNMissong5	fìnʃɔ́hàfɪ̂ / mʊ̀nʃɔ́hàfɪ̂	f i.¹/i n ʃ ɔ.⁵/ɔ h a.¹/a f ɪ.⁵¹/ɪ	3 7 4 3 7 3 7 3 7	AXMBYBYBZ	BINSUHABI	34	34.B.C 34.I.V 34.N.c 34.S.C 34.U.V 34.H.C 34.A.V 34.B.C 34.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	fi.¹/inʃɔ.⁵/ɔha.¹/afɪ.⁵¹/ɪ	0	3922	f i.¹/i n ʃ ɔ.⁵/ɔ h a.¹/a f ɪ.⁵¹/ɪ
15945	termite	BAAMashi4	nī / níjə́	n i.³/i	4 7	AX	NI	5	5.N.C 5.I.V	2.0 1.5	ni.³/i	0	3901	n - i.³/i
15946	termite	NCMMashi5	ɲǐː / ɲí	ɲ iː.¹⁵/iː	4 7	AX	NI	33	33.N.C 33.I.V	2.0 1.5	ɲiː.¹⁵/iː	1	3901	ɲ - iː.¹⁵/iː
17631	termite	NFKBiya7	kə̀dzʊ́dzǒː / bǐːdzǒː~bìdzʊ́dzǒ	k ə.¹/ə d z ʊ.⁵/ʊ d z oː.¹⁵/oː	1 7 1 3 7 1 3 7	AXBCYBCZ	KETSYTSU	37	37.K.C 37.E.V 37.T.C 37.S.C 37.Y.V 37.T.C 37.S.C 37.U.V	2.0 1.5 1.75 1.5 1.3 1.75 1.5 0.8	kə.¹/ədzʊ.⁵/ʊdzoː.¹⁵/oː	0	3907	k ə.¹/ə d z ʊ.⁵/ʊ d z oː.¹⁵/oː -
17632	termite	FBCBiya8	kə̀dzə́dzǒː / bìdzə́dzǒː	k ə.¹/ə d z ə.⁵/ə d z oː.¹⁵/oː	1 7 1 3 7 1 3 7	AXBCYBCZ	KETSETSU	13	13.K.C 13.E.V 13.T.C 13.S.C 13.E.V 13.T.C 13.S.C 13.U.V	2.0 1.5 1.75 1.5 1.3 1.75 1.5 0.8	kə.¹/ədzə.⁵/ədzoː.¹⁵/oː	0	3907	k ə.¹/ə d z ə.⁵/ə d z oː.¹⁵/oː -
18148	termite	NSFBiya5	fìmkpɛ́ / m̩̀kpɛ́	f i.³/i m kp ɛ.⁵/ɛ	3 7 4 1 7	AXMBZ	BIMKE	46	46.B.C 46.I.V 46.M.c 46.K.C 46.E.V	2.0 1.5 1.1 1.75 0.8	fi.³/imkpɛ.⁵/ɛ	0	3919	f i.³/i m kp ɛ.⁵/ɛ
18149	termite	NJNBiya6	kə̀dzʊ̂dzǒː / bìdzʊ̂dzǒː	k ə.¹/ə d z ʊ.¹⁵/ʊ d z oː.¹⁵/oː	1 7 1 3 7 1 3 7	AXBCYBCZ	KETSYTSU	40	40.K.C 40.E.V 40.T.C 40.S.C 40.Y.V 40.T.C 40.S.C 40.U.V	2.0 1.5 1.75 1.5 1.3 1.75 1.5 0.8	kə.¹/ədzʊ.¹⁵/ʊdzoː.¹⁵/oː	0	3907	k ə.¹/ə d z ʊ.¹⁵/ʊ d z oː.¹⁵/oː -
1915	testicle	NMAAbar1	m̀kpʊ́mfé / mwɨ̃̀mkpʊ̀mfé	m.¹/m kp ʊ.⁵/ʊ m f e.⁵/e	4 1 7 4 3 7	ACYMBZ	MKYMBE	42	42.M.C 42.K.C 42.Y.V 42.M.c 42.B.C 42.E.V	2.0 1.5 1.3 1.1 1.75 0.8	m.¹/mkpʊ.⁵/ʊmfe.⁵/e	0	3939	m.¹/m - kp ʊ.⁵/ʊ m - f e.⁵/e
1916	testicle	NACAbar2	ànféː~ìfé / mə̀mfə́ː ~	a.¹/a n f eː.⁵/eː	7 4 3 7	XMBZ	ANBE	31	31.A.V 31.N.c 31.B.C 31.E.V	1.5 1.1 1.75 0.8	a.¹/anfeː.⁵/eː	0	3956	- a.¹/a n f eː.⁵/eː
1917	testicle	NVIAjumbu1	ʃɛ̌nfü~fü / kə̀ʃɛ̌nfü~àfǘ~fǘlə̄	ʃ ɛ.¹⁵/ɛ n f uʱ.³/uʱ	3 7 4 3 7	AXMBZ	SENBY	49	49.S.C 49.E.V 49.N.c 49.B.C 49.Y.V	2.0 1.5 1.1 1.75 0.8	ʃɛ.¹⁵/ɛnfuʱ.³/uʱ	0	3956	ʃ ɛ.¹⁵/ɛ n f uʱ.³/uʱ
1918	testicle	KMNAjumbu2	fwǘ / àfwǘ	f w uʱ.⁵/uʱ	3 6 7	ACX	BWY	25	25.B.C 25.W.C 25.Y.V	2.0 1.5 1.5	fwuʱ.⁵/uʱ	0	3953	f w uʱ.⁵/uʱ
1919	testicle	KEMBuu1	fíː / kə́fíːtə́	f iː.⁵/iː	3 7	AX	BI	21	21.B.C 21.I.V	2.0 1.5	fiː.⁵/iː	0	3938	- f iː.⁵/iː - -
1920	testicle	KCYBuu2	fí / kə̀fíːtə́	f i.⁵/i	3 7	AX	BI	18	18.B.C 18.I.V	2.0 1.5	fi.⁵/i	0	3938	- f i.⁵/i - -
1921	testicle	KDVFang1	dɛ̌ː / tə̀dɛ̀ːkə́	d ɛː.¹⁵/ɛː	1 7	AX	TE	20	20.T.C 20.E.V	2.0 1.5	dɛː.¹⁵/ɛː	0	3942	d ɛː.¹⁵/ɛː
1922	testicle	KJSFang2	dɛ̌ː / tə̀dɛ̌ː	d ɛː.¹⁵/ɛː	1 7	AX	TE	24	24.T.C 24.E.V	2.0 1.5	dɛː.¹⁵/ɛː	0	3942	d ɛː.¹⁵/ɛː
1923	testicle	MRYKoshin2	lə́ /  tólə́	l ə.⁵/ə	5 7	AX	LE	30	30.L.C 30.E.V	2.0 1.5	lə.⁵/ə	0	3955	l ə.⁵/ə
1924	testicle	ZKGKung1	kə́bâm / úbâm	k ə.⁵/ə b a.⁵¹/a m	1 7 1 7 4	AXBYN	KEPAM	53	53.K.C 53.E.V 53.P.C 53.A.V 53.M.c	2.0 1.5 1.75 1.3 0.8	kə.⁵/əba.⁵¹/am	0	3943	k ə.⁵/ə b a.⁵¹/a m
1925	testicle	BNMKung2	kə́bâm / ʊ́bâm	k ə.⁵/ə b a.⁵¹/a m	1 7 1 7 4	AXBYN	KEPAM	7	7.K.C 7.E.V 7.P.C 7.A.V 7.M.c	2.0 1.5 1.75 1.3 0.8	kə.⁵/əba.⁵¹/am	0	3943	k ə.⁵/ə b a.⁵¹/a m
1926	testicle	LFNMundabli1	fyé / fyékō	f j e.⁵/e	3 6 7	ACX	BJE	26	26.B.C 26.J.C 26.E.V	2.0 1.5 1.5	fje.⁵/e	0	3953	f j e.⁵/e
1927	testicle	NINMundabli4	fyé / fyēkə́	f j e.⁵/e	3 6 7	ACX	BJE	39	39.B.C 39.J.C 39.E.V	2.0 1.5 1.5	fje.⁵/e	0	3953	f j e.⁵/e
1928	testicle	NEAMunken1	ɪ̀fàlə̀~àfàlə̀ / àfàlə̀ ~ kɪ̀fàlə̀	ɪ.¹/ɪ f a.¹/a l ə.¹/ə	7 3 7 5 7	XBYBZ	IBALE	35	35.I.V 35.B.C 35.A.V 35.L.C 35.E.V	1.5 1.75 1.3 1.75 0.8	ɪ.¹/ɪfa.¹/alə.¹/ə	0	3938	ɪ.¹/ɪ f a.¹/a l ə.¹/ə
1929	testicle	TNTMunken2	ɪ̀fálə́ / áfálə́	ɪ.¹/ɪ f a.⁵/a l ə.⁵/ə	7 3 7 5 7	XBYBZ	IBALE	51	51.I.V 51.B.C 51.A.V 51.L.C 51.E.V	1.5 1.75 1.3 1.75 0.8	ɪ.¹/ɪfa.⁵/alə.⁵/ə	0	3938	ɪ.¹/ɪ f a.⁵/a l ə.⁵/ə
1930	testicle	WCANgun1	fɛ́~ɪ́fɛ́ / áfɛ́	f ɛ.⁵/ɛ	3 7	AX	BE	52	52.B.C 52.E.V	2.0 1.5	fɛ.⁵/ɛ	0	3938	- f ɛ.⁵/ɛ - -
1931	testicle	AOMNgun2	ɪ̀kpə̀màfɛ́ / àkpə̀màfɛ́	ɪ.¹/ɪ kp ə.³/ə m a.¹/a f ɛ.⁵/ɛ	7 1 7 4 7 3 7	XBYBYBZ	IKEMABE	3	3.I.V 3.K.C 3.E.V 3.M.C 3.A.V 3.B.C 3.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɪ.¹/ɪkpə.³/əma.¹/afɛ.⁵/ɛ	0	3939	- ɪ.¹/ɪ kp ə.³/ə m a.¹/a f ɛ.⁵/ɛ
1932	testicle	APBMumfu1	ʃám / ʃámyə́	ʃ a.⁵/a m	3 7 4	AXN	SAM	4	4.S.C 4.A.V 4.M.c	2.0 1.5 0.8	ʃa.⁵/am	0	3941	ʃ a.⁵/a m
1933	testicle	DNMMumfu2	ʃám / ʃámkɛ́n	ʃ a.⁵/a m	3 7 4	AXN	SAM	9	9.S.C 9.A.V 9.M.c	2.0 1.5 0.8	ʃa.⁵/am	0	3941	ʃ a.⁵/a m
1934	testicle	BKBMashi2	də́ / də́ŋ	d ə.⁵/ə	1 7	AX	TE	6	6.T.C 6.E.V	2.0 1.5	də.⁵/ə	0	3942	d ə.⁵/ə
1935	testicle	KFKMashi1	də́ / dáŋ	d ə.⁵/ə	1 7	AX	TE	22	22.T.C 22.E.V	2.0 1.5	də.⁵/ə	0	3942	d ə.⁵/ə
1936	testicle	ABSMissong1	ìfɛ̀ː / àfɛ́	i.¹/i f ɛː.¹/ɛː	7 3 7	XBZ	IBE	1	1.I.V 1.B.C 1.E.V	1.5 1.75 0.8	i.¹/ifɛː.¹/ɛː	0	3938	i.¹/i f ɛː.¹/ɛː - -
1937	testicle	AGAMissong2	ɪ́kpə́mɪ́fɛ́/àkpə̀máfɛ́wú~ìfɛ̀ː / àfɛ́	ɪ.⁵/ɪ kp ə.⁵/ə m ɪ.⁵/ɪ f ɛ.⁵/ɛ	7 1 7 4 7 3 7	XBYBYBZ	IKEMIBE	2	2.I.V 2.K.C 2.E.V 2.M.C 2.I.V 2.B.C 2.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɪ.⁵/ɪkpə.⁵/əmɪ.⁵/ɪfɛ.⁵/ɛ	0	3939	- ɪ.⁵/ɪ kp ə.⁵/ə m ɪ.⁵/ɪ f ɛ.⁵/ɛ
17635	testicle	NFKBiya7	ɪ̀fʷə́ / àfʷə́	ɪ.¹/ɪ fʷ ə.⁵/ə	7 3 7	XBZ	IBE	37	37.I.V 37.B.C 37.E.V	1.5 1.75 0.8	ɪ.¹/ɪfʷə.⁵/ə	0	3938	ɪ.¹/ɪ fʷ ə.⁵/ə - -
17636	testicle	FBCBiya8	ɪ̀fə́ / àfə́	ɪ.¹/ɪ f ə.⁵/ə	7 3 7	XBZ	IBE	13	13.I.V 13.B.C 13.E.V	1.5 1.75 0.8	ɪ.¹/ɪfə.⁵/ə	0	3938	ɪ.¹/ɪ f ə.⁵/ə - -
17637	testicle	ENBBiya1	ìfə̀ / àfə̀	i.¹/i f ə.¹/ə	7 3 7	XBZ	IBE	12	12.I.V 12.B.C 12.E.V	1.5 1.75 0.8	i.¹/ifə.¹/ə	0	3938	i.¹/i f ə.¹/ə - -
17638	testicle	ICNBiya2	ʊ́fə̂n / bʊ́fə᷇ːn	ʊ.⁵/ʊ f ə.⁵¹/ə n	7 3 7 4	XBYN	YBEN	14	14.Y.V 14.B.C 14.E.V 14.N.c	1.5 1.75 1.3 0.8	ʊ.⁵/ʊfə.⁵¹/ən	0	3938	ʊ.⁵/ʊ f ə.⁵¹/ə n -
1827	thigh (lap)	NMAAbar1	ɪ̀yâŋ / mwɨ̃̀ŋyâŋ	ɪ.¹/ɪ j a.⁵¹/a ŋ	7 6 7 4	XBYN	IJAN	42	42.I.V 42.J.C 42.A.V 42.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪja.⁵¹/aŋ	0	3957	ɪ.¹/ɪ j a.⁵¹/a ŋ
1828	thigh (lap)	NACAbar2	ɪ̀yâŋ / mə̀nyàŋ	ɪ.¹/ɪ j a.⁵¹/a ŋ	7 6 7 4	XBYN	IJAN	31	31.I.V 31.J.C 31.A.V 31.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪja.⁵¹/aŋ	0	3957	ɪ.¹/ɪ j a.⁵¹/a ŋ
1829	thigh (lap)	NVIAjumbu1	ʃə̀nə̀ / kə̀ʃə̀nə̀~àʃə̀nə̀~àʃə̀n	ʃ ə.¹/ə n ə.¹/ə	3 7 4 7	AXBZ	SENE	49	49.S.C 49.E.V 49.N.C 49.E.V	2.0 1.5 1.75 0.8	ʃə.¹/ənə.¹/ə	0	3972	ʃ ə.¹/ə n ə.¹/ə
1830	thigh (lap)	KMNAjumbu2	ʃə̀nə̀ / kə̀ʃə̂nə̀	ʃ ə.¹/ə n ə.¹/ə	3 7 4 7	AXBZ	SENE	25	25.S.C 25.E.V 25.N.C 25.E.V	2.0 1.5 1.75 0.8	ʃə.¹/ənə.¹/ə	0	3972	ʃ ə.¹/ə n ə.¹/ə
1831	thigh (lap)	KEMBuu1	yɪ́ŋ / kə́yɪ́ŋtə́	j ɪ.⁵/ɪ ŋ	6 7 4	AXN	JIN	21	21.J.C 21.I.V 21.N.c	2.0 1.5 0.8	jɪ.⁵/ɪŋ	0	3957	- j ɪ.⁵/ɪ ŋ
1832	thigh (lap)	KCYBuu2	yə́ŋ / kə́yə́ŋtə́	j ə.⁵/ə ŋ	6 7 4	AXN	JEN	18	18.J.C 18.E.V 18.N.c	2.0 1.5 0.8	jə.⁵/əŋ	0	3957	- j ə.⁵/ə ŋ
1833	thigh (lap)	KDVFang1	yə̄n / yə́n	j ə.³/ə n	6 7 4	AXN	JEN	20	20.J.C 20.E.V 20.N.c	2.0 1.5 0.8	jə.³/ən	0	3957	- j ə.³/ə n
1834	thigh (lap)	KJSFang2	yə̄ŋ /yə́ŋ	j ə.³/ə ŋ	6 7 4	AXN	JEN	24	24.J.C 24.E.V 24.N.c	2.0 1.5 0.8	jə.³/əŋ	0	3957	- j ə.³/ə ŋ
1835	thigh (lap)	MRYKoshin2	dʒə́ŋ /  bílʊ́ːlə̄	dʒ ə.⁵/ə ŋ	1 7 4	AXN	TEN	30	30.T.C 30.E.V 30.N.c	2.0 1.5 0.8	dʒə.⁵/əŋ	0	3961	dʒ ə.⁵/ə ŋ
